"","Import_ISO3","Export_ISO3","Year","imports","unequal_imports","ME_score_exporter","ME_exporter_quant","ME_score_importer","ME_improter_quant"
"1","ABW","ANT",1998,1.10000002384186,NA,70,5,NA,NA
"2","ABW","ANT",2005,110.8000010252,NA,70,5,NA,NA
"3","ABW","CIV",2008,99.7999998927116,NA,53,1,NA,NA
"4","ABW","CIV",2009,305.199999585748,NA,53,1,NA,NA
"5","ABW","COL",1998,1243.49996510148,NA,58.5,2,NA,NA
"6","ABW","ESP",1984,822.899993605912,NA,62.3333333333333,3,NA,NA
"7","ABW","ESP",1985,1174.50001779199,NA,62.3333333333333,3,NA,NA
"8","ABW","ESP",1986,2355.9999832809,NA,62.3333333333333,3,NA,NA
"9","ABW","ESP",1987,1517.00000303984,NA,62.3333333333333,3,NA,NA
"10","ABW","ESP",1988,1010.59999950975,NA,62.3333333333333,3,NA,NA
"11","ABW","ESP",1989,161.300003051758,NA,62.3333333333333,3,NA,NA
"12","ABW","HKG",2012,33.9999999403954,NA,NA,NA,NA,NA
"13","ABW","HKG",2013,151.899998307228,NA,NA,NA,NA,NA
"14","ABW","HKG",2014,234.199998021126,NA,NA,NA,NA,NA
"15","ABW","HKG",2015,230.499999701977,NA,NA,NA,NA,NA
"16","ABW","KWT",2011,1.99999995529652,NA,68,5,NA,NA
"17","ABW","NLD",2009,0.400000005960464,NA,66.5,4,NA,NA
"18","ABW","NLD",2015,10.1999997198582,NA,66.5,4,NA,NA
"19","ABW","PHL",1998,456.300000332296,NA,64,4,NA,NA
"20","ABW","PRT",1990,26.2000004798174,NA,63,3,NA,NA
"21","ABW","PRT",1991,314.900000825524,NA,63,3,NA,NA
"22","ABW","SUR",2002,88.1000031232834,NA,62,3,NA,NA
"23","ABW","SUR",2003,2.10000002384186,NA,62,3,NA,NA
"24","ABW","SUR",2005,0.200000002980232,NA,62,3,NA,NA
"25","ABW","SUR",2006,1.29999995231628,NA,62,3,NA,NA
"26","ABW","SYC",2010,15.1999998092651,NA,51,1,NA,NA
"27","ABW","SYC",2011,16.6000003814697,NA,51,1,NA,NA
"28","ABW","USA",1992,395.59999370575,NA,69.75,5,NA,NA
"29","ABW","USA",1993,1358.79999732971,NA,69.75,5,NA,NA
"30","ABW","USA",1994,1399.89999895543,NA,69.75,5,NA,NA
"31","ABW","USA",1997,345.999999977648,NA,69.75,5,NA,NA
"32","ABW","USA",2001,2.59999990463257,NA,69.75,5,NA,NA
"33","ABW","USA",2002,113.299998283386,NA,69.75,5,NA,NA
"34","ABW","USA",2003,81.0999990701675,NA,69.75,5,NA,NA
"35","ABW","USA",2004,50,NA,69.75,5,NA,NA
"36","ABW","USA",2007,317.79999858886,NA,69.75,5,NA,NA
"37","ABW","VEN",1996,2035.60005465895,NA,58,2,NA,NA
"38","ABW","VEN",1997,2434.89998636395,NA,58,2,NA,NA
"39","ABW","VEN",1998,564.399999648333,NA,58,2,NA,NA
"40","ABW","VEN",2000,89.2000005841255,NA,58,2,NA,NA
"41","ABW","VEN",2001,186.899999842048,NA,58,2,NA,NA
"42","ABW","VEN",2002,207.499999642372,NA,58,2,NA,NA
"43","ABW","VEN",2003,128.300002470613,NA,58,2,NA,NA
"44","ABW","VEN",2004,604.600011840463,NA,58,2,NA,NA
"45","ABW","VEN",2005,93.5999998450279,NA,58,2,NA,NA
"46","ABW","VEN",2006,20.000000230968,NA,58,2,NA,NA
"47","ABW","VEN",2012,118.899999253452,NA,58,2,NA,NA
"48","ABW","YEM",2008,181.699996590614,NA,63,3,NA,NA
"49","AFG","IND",2010,0.600000023841858,NA,59.5,2,NA,NA
"50","AGO","AGO",1993,0.318999990820885,NA,59,2,59,2
"51","AGO","AGO",1994,0.422999996342696,NA,59,2,59,2
"52","AGO","AGO",1995,63.6793339531287,NA,59,2,59,2
"53","AGO","AGO",1996,0.133333340287209,NA,59,2,59,2
"54","AGO","AGO",1997,0.200000002980232,NA,59,2,59,2
"55","AGO","AGO",1999,0.0666666701436043,NA,59,2,59,2
"56","AGO","AGO",2000,26.8676674719318,NA,59,2,59,2
"57","AGO","AGO",2001,30.6653331127018,NA,59,2,59,2
"58","AGO","AGO",2002,9.56699998304248,NA,59,2,59,2
"59","AGO","AGO",2004,7.9666661991505,NA,59,2,59,2
"60","AGO","AGO",2005,0.233333330601454,NA,59,2,59,2
"61","AGO","AGO",2007,0.16666667163372,NA,59,2,59,2
"62","AGO","AGO",2014,124.672002792358,NA,59,2,59,2
"63","AGO","AGO",2015,38.2820019875653,NA,59,2,59,2
"64","AGO","BEN",2003,3.86666685715318,NA,59,2,59,2
"65","AGO","BEN",2013,26.0666664307937,NA,59,2,59,2
"66","AGO","BEN",2014,221.97133831121,NA,59,2,59,2
"67","AGO","BEN",2015,71.1943341940641,NA,59,2,59,2
"68","AGO","CAN",1998,1.29999998956919,NA,68,5,59,2
"69","AGO","CAN",2008,117.50000077486,NA,68,5,59,2
"70","AGO","CHN",1997,1.90000003576279,NA,72,5,59,2
"71","AGO","CHN",1998,3.30000007152557,NA,72,5,59,2
"72","AGO","CHN",2002,0.400000005960464,NA,72,5,59,2
"73","AGO","CHN",2005,122.899998955429,NA,72,5,59,2
"74","AGO","CIV",2013,3994.30337279441,3994.30337279441,53,1,59,2
"75","AGO","CIV",2014,2192.7030130052,2192.7030130052,53,1,59,2
"76","AGO","CIV",2015,156.073329467326,156.073329467326,53,1,59,2
"77","AGO","CMR",1997,72.6376648914884,72.6376648914884,49,1,59,2
"78","AGO","CMR",2001,186.867669670843,186.867669670843,49,1,59,2
"79","AGO","CMR",2002,37.033334360458,37.033334360458,49,1,59,2
"80","AGO","CMR",2003,15.9133333917707,15.9133333917707,49,1,59,2
"81","AGO","CMR",2013,0.0266666673123837,0.0266666673123837,49,1,59,2
"82","AGO","CMR",2014,805.971330202301,805.971330202301,49,1,59,2
"83","AGO","CMR",2015,605.443328619003,605.443328619003,49,1,59,2
"84","AGO","COG",1993,1.58600001875311,1.58600001875311,53,1,59,2
"85","AGO","COG",1994,68.3999995328486,68.3999995328486,53,1,59,2
"86","AGO","COG",1995,32.9333333186805,32.9333333186805,53,1,59,2
"87","AGO","DZA",2006,5.29999991506338,NA,69,5,59,2
"88","AGO","DZA",2007,291.220002843998,NA,69,5,59,2
"89","AGO","DZA",2012,27.5000005960464,NA,69,5,59,2
"90","AGO","DZA",2013,26.199999072589,NA,69,5,59,2
"91","AGO","DZA",2014,48.4326667785645,NA,69,5,59,2
"92","AGO","DZA",2015,1146.56998156104,NA,69,5,59,2
"93","AGO","ESP",1989,20596.5999051034,NA,62.3333333333333,3,59,2
"94","AGO","ESP",1990,6454.79997097701,NA,62.3333333333333,3,59,2
"95","AGO","ESP",1991,426.400003433228,NA,62.3333333333333,3,59,2
"96","AGO","ESP",1992,1029.39999467134,NA,62.3333333333333,3,59,2
"97","AGO","ESP",1993,2987.51400758559,NA,62.3333333333333,3,59,2
"98","AGO","ESP",1994,2894.53334920178,NA,62.3333333333333,3,59,2
"99","AGO","ESP",1995,2383.19201443426,NA,62.3333333333333,3,59,2
"100","AGO","ESP",1996,254.100001916289,NA,62.3333333333333,3,59,2
"101","AGO","ESP",1997,2762.20266310661,NA,62.3333333333333,3,59,2
"102","AGO","ESP",1998,281.399999566376,NA,62.3333333333333,3,59,2
"103","AGO","ESP",1999,4148.83332252974,NA,62.3333333333333,3,59,2
"104","AGO","ESP",2000,1376.4939842145,NA,62.3333333333333,3,59,2
"105","AGO","ESP",2001,9472.03275139135,NA,62.3333333333333,3,59,2
"106","AGO","ESP",2002,143.166667759418,NA,62.3333333333333,3,59,2
"107","AGO","ESP",2003,7.10000000149012,NA,62.3333333333333,3,59,2
"108","AGO","ESP",2005,4907.77399709937,NA,62.3333333333333,3,59,2
"109","AGO","ESP",2006,7680.30000206083,NA,62.3333333333333,3,59,2
"110","AGO","ESP",2007,7332.20473734045,NA,62.3333333333333,3,59,2
"111","AGO","ESP",2008,12301.8209811446,NA,62.3333333333333,3,59,2
"112","AGO","ESP",2009,13084.112318947,NA,62.3333333333333,3,59,2
"113","AGO","ESP",2010,23192.3100046832,NA,62.3333333333333,3,59,2
"114","AGO","ESP",2011,36027.7963850144,NA,62.3333333333333,3,59,2
"115","AGO","ESP",2012,46961.1815562745,NA,62.3333333333333,3,59,2
"116","AGO","ESP",2013,36577.8664730206,NA,62.3333333333333,3,59,2
"117","AGO","ESP",2014,52692.5299960702,NA,62.3333333333333,3,59,2
"118","AGO","ESP",2015,13586.7999031469,NA,62.3333333333333,3,59,2
"119","AGO","GBR",1993,489.300002574921,NA,75.5,5,59,2
"120","AGO","GBR",1995,203.70000063628,NA,75.5,5,59,2
"121","AGO","GBR",1996,0.100000001490116,NA,75.5,5,59,2
"122","AGO","GBR",1997,6.49999981373549,NA,75.5,5,59,2
"123","AGO","GHA",2001,15.4333330541849,15.4333330541849,52,1,59,2
"124","AGO","GHA",2002,928.233005911112,928.233005911112,52,1,59,2
"125","AGO","GHA",2003,3018.38699968811,3018.38699968811,52,1,59,2
"126","AGO","GHA",2004,509.558668959886,509.558668959886,52,1,59,2
"127","AGO","GHA",2013,780.531679413747,780.531679413747,52,1,59,2
"128","AGO","HKG",2008,1.59999997913837,NA,NA,NA,59,2
"129","AGO","HKG",2010,0.200000002980232,NA,NA,NA,59,2
"130","AGO","HKG",2011,17.8999998569489,NA,NA,NA,59,2
"131","AGO","HKG",2012,93.1000000834465,NA,NA,NA,59,2
"132","AGO","HKG",2013,142.930337687023,NA,NA,NA,59,2
"133","AGO","ITA",1995,0.0133333336561918,NA,61,3,59,2
"134","AGO","ITA",1997,0.200000002980232,NA,61,3,59,2
"135","AGO","ITA",1999,24.8333332343027,NA,61,3,59,2
"136","AGO","ITA",2000,95.7333356291056,NA,61,3,59,2
"137","AGO","JPN",1989,15468.0999978781,NA,56,2,59,2
"138","AGO","JPN",1990,4872.99994430691,NA,56,2,59,2
"139","AGO","JPN",1991,338.999999046326,NA,56,2,59,2
"140","AGO","JPN",1992,1022.60000038147,NA,56,2,59,2
"141","AGO","JPN",1993,299.399995088577,NA,56,2,59,2
"142","AGO","JPN",1994,101.200000762939,NA,56,2,59,2
"143","AGO","JPN",1995,44.5000002458692,NA,56,2,59,2
"144","AGO","JPN",1997,66.0999998226762,NA,56,2,59,2
"145","AGO","JPN",2004,0.300000011920929,NA,56,2,59,2
"146","AGO","JPN",2005,356.100001141429,NA,56,2,59,2
"147","AGO","JPN",2006,948.500018686056,NA,56,2,59,2
"148","AGO","JPN",2007,1563.72231182456,NA,56,2,59,2
"149","AGO","JPN",2011,35.0000015646219,NA,56,2,59,2
"150","AGO","KOR",1996,0.500000007450581,NA,72,5,59,2
"151","AGO","KOR",2014,11523.9609047696,NA,72,5,59,2
"152","AGO","KOR",2015,11638.9131851345,NA,72,5,59,2
"153","AGO","MAR",1996,2512.70003268868,NA,66,4,59,2
"154","AGO","MAR",2004,1.5,NA,66,4,59,2
"155","AGO","MYS",2012,12.3000001907349,NA,63.5,3,59,2
"156","AGO","MYS",2013,470.433993248269,NA,63.5,3,59,2
"157","AGO","MYS",2014,111.900001645088,NA,63.5,3,59,2
"158","AGO","NAM",2000,1183.10597476357,NA,77,5,59,2
"159","AGO","NAM",2001,11.7666673529893,NA,77,5,59,2
"160","AGO","NAM",2002,6490.1313624247,NA,77,5,59,2
"161","AGO","NAM",2003,152.466668605804,NA,77,5,59,2
"162","AGO","NAM",2004,2963.55098831904,NA,77,5,59,2
"163","AGO","NAM",2009,1.89999998360872,NA,77,5,59,2
"164","AGO","NAM",2010,0.433333337306976,NA,77,5,59,2
"165","AGO","NAM",2013,90.2719997540116,NA,77,5,59,2
"166","AGO","NAM",2014,79.0179984956048,NA,77,5,59,2
"167","AGO","NAM",2015,149.792001363356,NA,77,5,59,2
"168","AGO","NGA",1997,66.7199986996129,NA,59,2,59,2
"169","AGO","NGA",1998,19.7999994754791,NA,59,2,59,2
"170","AGO","NGA",1999,11.4999997615814,NA,59,2,59,2
"171","AGO","NGA",2002,1.26666665077209,NA,59,2,59,2
"172","AGO","NGA",2011,530.799987792969,NA,59,2,59,2
"173","AGO","NGA",2012,0.266666680574417,NA,59,2,59,2
"174","AGO","NGA",2013,62.5119995102286,NA,59,2,59,2
"175","AGO","NGA",2014,2476.77499771118,NA,59,2,59,2
"176","AGO","OMN",2003,3.80000007152557,3.80000007152557,49,1,59,2
"177","AGO","POL",2008,2113.49996262044,NA,67,4,59,2
"178","AGO","PRT",1982,504.500005722046,NA,63,3,59,2
"179","AGO","PRT",1993,1.40000004321337,NA,63,3,59,2
"180","AGO","PRT",1994,101.399997711182,NA,63,3,59,2
"181","AGO","PRT",1996,0.100000001490116,NA,63,3,59,2
"182","AGO","PRT",1997,1,NA,63,3,59,2
"183","AGO","PRT",1998,2.09999997913837,NA,63,3,59,2
"184","AGO","PRT",2010,10.213333658874,NA,63,3,59,2
"185","AGO","PRT",2011,2535.40431775618,NA,63,3,59,2
"186","AGO","PRT",2014,902.574326832546,NA,63,3,59,2
"187","AGO","PRT",2015,11317.6540391949,NA,63,3,59,2
"188","AGO","SEN",1998,2880.59995284677,NA,57,2,59,2
"189","AGO","STP",2008,0.0133333336561918,0.0133333336561918,47,1,59,2
"190","AGO","TGO",2015,1.32999995723367,1.32999995723367,51,1,59,2
"191","AGO","THA",1994,105.700000762939,NA,69,5,59,2
"192","AGO","THA",1998,555.09999191016,NA,69,5,59,2
"193","AGO","THA",1999,330.799992471933,NA,69,5,59,2
"194","AGO","THA",2000,1067.86664884537,NA,69,5,59,2
"195","AGO","THA",2001,1214.67332867812,NA,69,5,59,2
"196","AGO","THA",2002,1121.40000065416,NA,69,5,59,2
"197","AGO","THA",2003,3434.70000166446,NA,69,5,59,2
"198","AGO","THA",2004,4501.40001325309,NA,69,5,59,2
"199","AGO","THA",2005,3732.26665906608,NA,69,5,59,2
"200","AGO","THA",2006,5284.90009643137,NA,69,5,59,2
"201","AGO","THA",2007,7681.42735877261,NA,69,5,59,2
"202","AGO","THA",2013,12283.2997702211,NA,69,5,59,2
"203","AGO","THA",2014,19041.199886471,NA,69,5,59,2
"204","ALB","ALB",1986,16.0666675567627,NA,68,5,68,5
"205","ALB","ALB",1987,3.06666660308838,NA,68,5,68,5
"206","ALB","ALB",1989,10.3000001907349,NA,68,5,68,5
"207","ALB","ALB",1991,9.93233299255371,NA,68,5,68,5
"208","ALB","ALB",1992,0.462999999523163,NA,68,5,68,5
"209","ALB","ALB",1997,0.600000020116568,NA,68,5,68,5
"210","ALB","ALB",2000,4.90000006835908,NA,68,5,68,5
"211","ALB","ALB",2001,0.0666666692122817,NA,68,5,68,5
"212","ALB","ALB",2002,0.0666666701436043,NA,68,5,68,5
"213","ALB","ALB",2006,0.0666666701436043,NA,68,5,68,5
"214","ALB","ALB",2007,1.26666671782732,NA,68,5,68,5
"215","ALB","ALB",2008,2.23333331942558,NA,68,5,68,5
"216","ALB","ALB",2010,2.10000001266599,NA,68,5,68,5
"217","ALB","ALB",2011,0.400000005960464,NA,68,5,68,5
"218","ALB","ALB",2012,1.08500002278015,NA,68,5,68,5
"219","ALB","AUS",1986,9.43333339691162,NA,73,5,68,5
"220","ALB","AUS",1987,59.0133323669434,NA,73,5,68,5
"221","ALB","AUS",1988,341.765332221985,NA,73,5,68,5
"222","ALB","AUS",2009,12.3999998569489,NA,73,5,68,5
"223","ALB","CAN",2004,2.90000000596046,NA,68,5,68,5
"224","ALB","CAN",2007,41.8000003471971,NA,68,5,68,5
"225","ALB","CAN",2008,12.1999996006489,NA,68,5,68,5
"226","ALB","CHN",2012,850.199996873736,NA,72,5,68,5
"227","ALB","CHN",2013,1230.20003268868,NA,72,5,68,5
"228","ALB","CHN",2014,1042.49999165535,NA,72,5,68,5
"229","ALB","CHN",2015,232.799996852875,NA,72,5,68,5
"230","ALB","COL",2000,734.600002400577,734.600002400577,58.5,2,68,5
"231","ALB","CUB",2003,2.60000002384186,NA,73,5,68,5
"232","ALB","DEU",1987,1.40000002086163,1.40000002086163,65,4,68,5
"233","ALB","DEU",1988,44.2526679774746,44.2526679774746,65,4,68,5
"234","ALB","DEU",1989,7.46333312988281,7.46333312988281,65,4,68,5
"235","ALB","DEU",1990,514.166659949347,514.166659949347,65,4,68,5
"236","ALB","DEU",1992,95.079666826874,95.079666826874,65,4,68,5
"237","ALB","DEU",1993,12.2866664454341,12.2866664454341,65,4,68,5
"238","ALB","DEU",1997,11.5000000968575,11.5000000968575,65,4,68,5
"239","ALB","DEU",1998,102.099999383092,102.099999383092,65,4,68,5
"240","ALB","DEU",2005,86.500002913177,86.500002913177,65,4,68,5
"241","ALB","DEU",2008,295.000008277595,295.000008277595,65,4,68,5
"242","ALB","DNK",2014,15.5000000298023,NA,68.5,5,68,5
"243","ALB","ESP",1995,8.70000038295984,8.70000038295984,62.3333333333333,3,68,5
"244","ALB","ESP",2006,4,4,62.3333333333333,3,68,5
"245","ALB","ESP",2007,374.899997211993,374.899997211993,62.3333333333333,3,68,5
"246","ALB","ESP",2009,168.79999691993,168.79999691993,62.3333333333333,3,68,5
"247","ALB","ESP",2010,183.800004303455,183.800004303455,62.3333333333333,3,68,5
"248","ALB","ESP",2011,1401.00000180304,1401.00000180304,62.3333333333333,3,68,5
"249","ALB","ESP",2012,113.199998430908,113.199998430908,62.3333333333333,3,68,5
"250","ALB","ESP",2013,438.299997217953,438.299997217953,62.3333333333333,3,68,5
"251","ALB","ESP",2014,460.599999308586,460.599999308586,62.3333333333333,3,68,5
"252","ALB","ESP",2015,866.199997901917,866.199997901917,62.3333333333333,3,68,5
"253","ALB","GRC",1986,130.76666734647,130.76666734647,64,4,68,5
"254","ALB","GRC",1987,273.640001403168,273.640001403168,64,4,68,5
"255","ALB","GRC",1988,178.197003758512,178.197003758512,64,4,68,5
"256","ALB","GRC",1989,667.773328446783,667.773328446783,64,4,68,5
"257","ALB","GRC",1990,2148.23266385961,2148.23266385961,64,4,68,5
"258","ALB","GRC",1991,533.851661307737,533.851661307737,64,4,68,5
"259","ALB","GRC",1992,223.24666425027,223.24666425027,64,4,68,5
"260","ALB","GRC",1993,339.666664114455,339.666664114455,64,4,68,5
"261","ALB","GRC",1994,171.800001064315,171.800001064315,64,4,68,5
"262","ALB","GRC",1995,643.813326106872,643.813326106872,64,4,68,5
"263","ALB","GRC",1996,891.787339334376,891.787339334376,64,4,68,5
"264","ALB","GRC",1997,993.043682509044,993.043682509044,64,4,68,5
"265","ALB","GRC",1998,909.497004181147,909.497004181147,64,4,68,5
"266","ALB","GRC",1999,1849.76165347308,1849.76165347308,64,4,68,5
"267","ALB","GRC",2000,32.103667405434,32.103667405434,64,4,68,5
"268","ALB","GRC",2001,20.2800000468269,20.2800000468269,64,4,68,5
"269","ALB","GRC",2002,34.6533342180774,34.6533342180774,64,4,68,5
"270","ALB","GRC",2003,35.7733334628865,35.7733334628865,64,4,68,5
"271","ALB","GRC",2004,5.43333345651627,5.43333345651627,64,4,68,5
"272","ALB","GRC",2005,0.693333342671394,0.693333342671394,64,4,68,5
"273","ALB","GRC",2006,0.0333333341404796,0.0333333341404796,64,4,68,5
"274","ALB","GRC",2007,228.211336240172,228.211336240172,64,4,68,5
"275","ALB","GRC",2008,660.8153412377,660.8153412377,64,4,68,5
"276","ALB","GRC",2009,1219.89666771342,1219.89666771342,64,4,68,5
"277","ALB","GRC",2010,2620.57896133041,2620.57896133041,64,4,68,5
"278","ALB","GRC",2011,275.293336897157,275.293336897157,64,4,68,5
"279","ALB","GRC",2012,2335.82733825617,2335.82733825617,64,4,68,5
"280","ALB","GRC",2014,2.29999995231628,2.29999995231628,64,4,68,5
"281","ALB","GRC",2015,11.0999999046326,11.0999999046326,64,4,68,5
"282","ALB","HRV",2002,0.166666675359011,0.166666675359011,52,1,68,5
"283","ALB","HRV",2006,1.72000004723668,1.72000004723668,52,1,68,5
"284","ALB","HRV",2008,0.140000007115304,0.140000007115304,52,1,68,5
"285","ALB","HRV",2010,14.850666936487,14.850666936487,52,1,68,5
"286","ALB","HRV",2011,1.13333334773779,1.13333334773779,52,1,68,5
"287","ALB","HRV",2012,0.300000004470348,0.300000004470348,52,1,68,5
"288","ALB","HRV",2013,0.466666684485972,0.466666684485972,52,1,68,5
"289","ALB","HRV",2014,537.600009694695,537.600009694695,52,1,68,5
"290","ALB","HRV",2015,1763.13029625919,1763.13029625919,52,1,68,5
"291","ALB","ITA",1994,14,14,61,3,68,5
"292","ALB","ITA",1995,80.9000004827976,80.9000004827976,61,3,68,5
"293","ALB","ITA",1996,397.199334812351,397.199334812351,61,3,68,5
"294","ALB","ITA",1997,462.329667665996,462.329667665996,61,3,68,5
"295","ALB","ITA",1998,1022.1830060035,1022.1830060035,61,3,68,5
"296","ALB","ITA",1999,477.011665304191,477.011665304191,61,3,68,5
"297","ALB","ITA",2000,608.713331840932,608.713331840932,61,3,68,5
"298","ALB","ITA",2001,2725.49632104486,2725.49632104486,61,3,68,5
"299","ALB","ITA",2002,3070.7666653567,3070.7666653567,61,3,68,5
"300","ALB","ITA",2003,4128.77473622002,4128.77473622002,61,3,68,5
"301","ALB","ITA",2004,3056.93336918671,3056.93336918671,61,3,68,5
"302","ALB","ITA",2005,3405.41328532249,3405.41328532249,61,3,68,5
"303","ALB","ITA",2006,5642.81975503336,5642.81975503336,61,3,68,5
"304","ALB","ITA",2007,3410.54201438371,3410.54201438371,61,3,68,5
"305","ALB","ITA",2008,2362.86730780877,2362.86730780877,61,3,68,5
"306","ALB","ITA",2009,886.568014911376,886.568014911376,61,3,68,5
"307","ALB","ITA",2010,733.245349392993,733.245349392993,61,3,68,5
"308","ALB","ITA",2011,3657.07666810974,3657.07666810974,61,3,68,5
"309","ALB","ITA",2012,1717.04466171097,1717.04466171097,61,3,68,5
"310","ALB","ITA",2013,6333.87729353854,6333.87729353854,61,3,68,5
"311","ALB","ITA",2014,4410.97836041532,4410.97836041532,61,3,68,5
"312","ALB","ITA",2015,7874.01007229951,7874.01007229951,61,3,68,5
"313","ALB","JPN",2009,512.10001526773,512.10001526773,56,2,68,5
"314","ALB","JPN",2010,411.799996979535,411.799996979535,56,2,68,5
"315","ALB","JPN",2011,33.5999990478158,33.5999990478158,56,2,68,5
"316","ALB","JPN",2013,4.30000019073486,4.30000019073486,56,2,68,5
"317","ALB","JPN",2014,162.399997711182,162.399997711182,56,2,68,5
"318","ALB","JPN",2015,416.600001811981,416.600001811981,56,2,68,5
"319","ALB","KNA",2009,0.106666669249535,0.106666669249535,66,4,68,5
"320","ALB","KNA",2010,0.573333363048732,0.573333363048732,66,4,68,5
"321","ALB","KOR",2010,283.500012375414,NA,72,5,68,5
"322","ALB","KOR",2012,98.200000487268,NA,72,5,68,5
"323","ALB","KOR",2013,206.399998903275,NA,72,5,68,5
"324","ALB","KOR",2015,511.799987412989,NA,72,5,68,5
"325","ALB","MLT",2004,0.0200000004842877,0.0200000004842877,62,3,68,5
"326","ALB","MNE",2006,0.086666670627892,NA,NA,NA,68,5
"327","ALB","MNE",2015,0.0200000004842877,NA,NA,NA,68,5
"328","ALB","MYS",2013,185.000002913177,185.000002913177,63.5,3,68,5
"329","ALB","NGA",2000,38.2466660551727,38.2466660551727,59,2,68,5
"330","ALB","NGA",2008,507.966663415544,507.966663415544,59,2,68,5
"331","ALB","NGA",2009,124.93333350122,124.93333350122,59,2,68,5
"332","ALB","NLD",1994,13,13,66.5,4,68,5
"333","ALB","NLD",1995,1.70000004768372,1.70000004768372,66.5,4,68,5
"334","ALB","POL",2011,55.6000006571412,55.6000006571412,67,4,68,5
"335","ALB","POL",2012,16.3000007644296,16.3000007644296,67,4,68,5
"336","ALB","PRT",1996,22.3999999538064,22.3999999538064,63,3,68,5
"337","ALB","ROU",1990,1.71333332173526,1.71333332173526,64,4,68,5
"338","ALB","SRB",1992,18.2400002479553,NA,NA,NA,68,5
"339","ALB","SRB",2004,0.0400000018998981,NA,NA,NA,68,5
"340","ALB","SVN",2007,0.0133333336561918,0.0133333336561918,64,4,68,5
"341","ALB","SVN",2008,0.338666673749685,0.338666673749685,64,4,68,5
"342","ALB","TUR",1993,292.866666213609,292.866666213609,67,4,68,5
"343","ALB","TUR",1994,10.2000001072884,10.2000001072884,67,4,68,5
"344","ALB","TUR",1999,128.579999655485,128.579999655485,67,4,68,5
"345","ALB","TUR",2008,2.00533333420753,2.00533333420753,67,4,68,5
"346","ALB","TUR",2009,23.3353337300941,23.3353337300941,67,4,68,5
"347","ALB","TUR",2010,32.0000000968575,32.0000000968575,67,4,68,5
"348","ALB","UKR",1996,71.7999991551042,71.7999991551042,65,4,68,5
"349","ALB","USA",1995,14.0000001937151,NA,69.75,5,68,5
"350","AND","ALB",2005,1.50000003201421,NA,68,5,NA,NA
"351","AND","BHR",2014,0.133333340287209,NA,68,5,NA,NA
"352","AND","BHR",2015,2.26666672434658,NA,68,5,NA,NA
"353","AND","COL",1998,823.000006303191,NA,58.5,2,NA,NA
"354","AND","DEU",2001,0.600000001490116,NA,65,4,NA,NA
"355","AND","DEU",2002,3.29999995231628,NA,65,4,NA,NA
"356","AND","DEU",2003,42.1000009924173,NA,65,4,NA,NA
"357","AND","DEU",2004,31.8999999761581,NA,65,4,NA,NA
"358","AND","DEU",2005,0.600000020116568,NA,65,4,NA,NA
"359","AND","DEU",2006,42.0000001490116,NA,65,4,NA,NA
"360","AND","DEU",2013,8.4000001475215,NA,65,4,NA,NA
"361","AND","ESP",1995,428.9999955073,NA,62.3333333333333,3,NA,NA
"362","AND","ESP",1996,354.700000601821,NA,62.3333333333333,3,NA,NA
"363","AND","ESP",1997,434.199999086559,NA,62.3333333333333,3,NA,NA
"364","AND","ESP",1998,3.50000005960464,NA,62.3333333333333,3,NA,NA
"365","AND","ESP",1999,283.200001046062,NA,62.3333333333333,3,NA,NA
"366","AND","ESP",2000,208.000000089407,NA,62.3333333333333,3,NA,NA
"367","AND","ESP",2001,98.8999981656671,NA,62.3333333333333,3,NA,NA
"368","AND","ESP",2002,0.600000008940697,NA,62.3333333333333,3,NA,NA
"369","AND","ESP",2003,0.600000023841858,NA,62.3333333333333,3,NA,NA
"370","AND","ESP",2004,0.100000001490116,NA,62.3333333333333,3,NA,NA
"371","AND","ESP",2006,42.5000000372529,NA,62.3333333333333,3,NA,NA
"372","AND","ESP",2007,88.900000475347,NA,62.3333333333333,3,NA,NA
"373","AND","ESP",2014,6.80000007152557,NA,62.3333333333333,3,NA,NA
"374","AND","GBR",2011,12.6000000014901,NA,75.5,5,NA,NA
"375","AND","GHA",2009,0.600000031292439,NA,52,1,NA,NA
"376","AND","GUY",2010,161.000001221895,NA,59,2,NA,NA
"377","AND","KEN",2002,19.5000001192093,NA,65,4,NA,NA
"378","AND","KNA",2009,0.800000041723251,NA,66,4,NA,NA
"379","AND","KOR",2000,5.89999997615814,NA,72,5,NA,NA
"380","AND","KOR",2002,21.5000002905726,NA,72,5,NA,NA
"381","AND","KOR",2003,27.69999910146,NA,72,5,NA,NA
"382","AND","KOR",2004,202.400003328919,NA,72,5,NA,NA
"383","AND","KOR",2005,42.100000962615,NA,72,5,NA,NA
"384","AND","KOR",2009,5.80000007152557,NA,72,5,NA,NA
"385","AND","KOR",2010,94.799999833107,NA,72,5,NA,NA
"386","AND","MYS",2012,56.0999996438622,NA,63.5,3,NA,NA
"387","AND","NAM",2004,0.300000004470348,NA,77,5,NA,NA
"388","AND","NGA",2008,128.099999368191,NA,59,2,NA,NA
"389","AND","NGA",2009,3.70000003278255,NA,59,2,NA,NA
"390","AND","NGA",2010,2.59999996423721,NA,59,2,NA,NA
"391","AND","NGA",2011,50.5000002942979,NA,59,2,NA,NA
"392","AND","NGA",2012,0.500000026077032,NA,59,2,NA,NA
"393","AND","PLW",2014,4.5,NA,47,1,NA,NA
