"","Import_ISO3","Year","imports","unequal_imports","prop_unequal"
"1468","CUB",1986,14164.1997215338,14164.1997215338,1
"1469","CUB",1987,6883.00002616079,6883.00002616079,1
"1470","CUB",1988,13198.4001851082,13198.4001851082,1
"1471","CUB",1989,14452.5000149002,1336.5666664876,0.0924799629897687
"1472","CUB",1990,6979.68660095683,843.345659022219,0.120828585470672
"1473","CUB",1991,16948.1700200848,1699.66669106483,0.100286148241999
"1474","CUB",1992,8223.19652511179,5865.1665558964,0.713246550533664
"1475","CUB",1993,21429.0903062947,4701.39995351434,0.219393352042262
"1476","CUB",1994,15415.1999329093,6273.09991580248,0.406942494622486
"1477","CUB",1995,24631.6105169476,14063.1535173021,0.570939261467539
"1478","CUB",1996,21004.37802426,15551.7780242586,0.740406500316089
"1479","CUB",1997,18492.9575020797,16406.6575142867,0.887184081423518
"1480","CUB",1998,19096.7126093954,17189.0126401037,0.900103226753639
"1481","CUB",1999,1338.19999911636,1083.09999673069,0.809370794683812
"1482","CUB",2000,8582.09337735828,8230.72004874051,0.959057386913922
"1483","CUB",2001,8176.95036145928,6026.5836820805,0.737020944933922
"1484","CUB",2002,2209.19996312622,1557.59998726461,0.705051608393322
"1485","CUB",2003,10476.6667467644,6482.90001015365,0.61879414195892
"1486","CUB",2004,26852.1365359933,26759.836536041,0.996562657134244
"1487","CUB",2005,22264.4000807628,13489.30009754,0.605868563653563
"1488","CUB",2006,8568.90003634989,5959.00000441074,0.695421813667126
"1489","CUB",2007,19757.5999736311,10839.0666275555,0.548602393105518
"1490","CUB",2008,18981.0000091754,5011.70003884658,0.264037723851427
"1491","CUB",2009,11850.9003904455,10112.9270512883,0.853346726248887
"1492","CUB",2010,3608.98002509377,1936.97334037325,0.536709354694455
"1493","CUB",2011,3767.39433999779,1594.61433346989,0.423267168116737
"1494","CUB",2012,3795.62666488811,1232.51332829148,0.324719324925442
"1495","CUB",2013,3004.82868559961,1873.50867406582,0.623499330608912
"1496","CUB",2014,5209.68969229102,4375.89637360309,0.839953362304528
"1497","CUB",2015,8051.39996716194,5239.2666112911,0.650727405502114
"1498","CUW",2010,1.00000002980232,NA,NA
"1499","CUW",2011,624.393337701447,NA,NA
"1500","CUW",2012,325.599998362362,NA,NA
"1501","CUW",2013,342.199999816716,NA,NA
"1502","CUW",2014,407.60000193119,NA,NA
"1503","CUW",2015,286.199997633696,NA,NA
"1504","CYM",1979,493.299993157387,NA,NA
"1505","CYM",1980,500.19998896122,7.40000009536743,0.0147940828841984
"1506","CYM",1981,759.118659973145,17.1999998092651,0.0226578540565366
"1507","CYM",1982,943.067661046982,7.29999995231628,0.00774069587351974
"1508","CYM",1983,435.700009158812,29.9666660344228,0.0687782084105947
"1509","CYM",1984,358.366674929857,78.0333342850208,0.217747183943078
"1510","CYM",1985,78.0666658468544,66.666665840894,0.853970963377325
"1511","CYM",1986,37.5,36.366666674614,0.969777777989705
"1512","CYM",1987,47.8533324748278,39.8533324897289,0.832822510547054
"1513","CYM",1988,54.2800008058548,49.8800007104874,0.918938835113414
"1514","CYM",1989,63.9000005722046,21.9000000953674,0.342723003118306
"1515","CYM",1991,154.599999666214,NA,NA
"1516","CYM",1992,138,NA,NA
"1517","CYM",1993,117.000000715256,26,0.222222220863712
"1518","CYM",1994,77.7999985218048,NA,NA
"1519","CYM",1995,81.3000005409122,NA,NA
"1520","CYM",1996,28.4000000627711,NA,NA
"1521","CYM",1997,21.0000002142042,NA,NA
"1522","CYM",1998,34.4999999701977,33.3999999538064,0.968115941526333
"1523","CYM",1999,1.00000001490116,0.400000005960464,0.4
"1524","CYM",2000,9.40000009536743,NA,NA
"1525","CYM",2001,29.9000002518296,29.9000002518296,1
"1526","CYM",2002,85.7999997064471,16.7999995723367,0.195804191489692
"1527","CYM",2003,47.4000003039837,NA,NA
"1528","CYM",2004,59.3399989623576,0.0400000009685755,0.000674081591978953
"1529","CYM",2005,47.5600000293925,45.3933332990855,0.954443508642388
"1530","CYM",2006,66.5000006332994,0.400000005960464,0.00601503762633301
"1531","CYM",2007,19.8000000864267,19.8000000864267,1
"1532","CYM",2008,31.6999999731779,7.00000020116568,0.220820195807209
"1533","CYM",2009,21.6000001206994,2.20000003278255,0.101851852800421
"1534","CYM",2010,55.0000004768372,NA,NA
"1535","CYM",2011,1.80000004172325,1.80000004172325,1
"1536","CYM",2012,5.10000014305115,5.10000014305115,1
"1537","CYM",2013,0.100000001490116,NA,NA
"1538","CYM",2014,7.70000014454126,1.70000004768372,0.220779222827534
"1539","CYM",2015,116.400001525879,NA,NA
"1540","CYP",1976,43.000000834465,43.000000834465,1
"1541","CYP",1977,210.600006103516,210.600006103516,1
"1542","CYP",1979,0.0333333350718021,0.0333333350718021,1
"1543","CYP",1980,25.9199995072559,25.1866661543027,0.971707817635262
"1544","CYP",1981,0.699999988079071,0.699999988079071,1
"1545","CYP",1984,7.59999990463257,7.59999990463257,1
"1546","CYP",1986,2.96666681021452,2.40000012516975,0.808988767092524
"1547","CYP",1987,4.06666677561589,3.20000008982606,0.786885246908737
"1548","CYP",1988,40.8466673266958,39.1000006233226,0.957238452542452
"1549","CYP",1989,1071.80000149552,1069.90000150446,0.998227281219996
"1550","CYP",1990,241.086667656898,124.25333401747,0.515388657635357
"1551","CYP",1991,1299.17234260449,601.72100380715,0.463157184058322
"1552","CYP",1992,808.428669377929,807.525002694456,0.998882193670633
"1553","CYP",1993,2169.68264688057,1295.36799191165,0.597031088290287
"1554","CYP",1994,1039.58534282912,299.79333380051,0.288377799733743
"1555","CYP",1995,616.828005175281,355.316000903957,0.576037400900739
"1556","CYP",1996,1479.19999690074,523.633333108388,0.353997656980474
"1557","CYP",1997,767.10000333935,658.200003398582,0.858036762525482
"1558","CYP",1998,2575.56668237969,1045.43334504589,0.40590420438269
"1559","CYP",1999,532.19166935049,262.086667541414,0.49246668566097
"1560","CYP",2000,1134.21200777206,49.15600109566,0.0433393411097961
"1561","CYP",2001,1241.4066673831,717.000002658227,0.577570607196491
"1562","CYP",2002,2800.98766818835,1183.88666595705,0.422667575228125
"1563","CYP",2003,3157.94665808149,942.313326917239,0.298394314072965
"1564","CYP",2004,1672.23332913988,404.926668468863,0.242147229942569
"1565","CYP",2005,4197.18100376148,410.000000052154,0.0976846125255774
"1566","CYP",2006,4391.36667777877,1458.13333219942,0.332045451721869
"1567","CYP",2007,5589.64835723303,1528.98034976237,0.273537842104836
"1568","CYP",2008,2663.21333002206,1025.19999913871,0.384948508473492
"1569","CYP",2009,3385.66668722406,1705.00000783056,0.503593580036819
"1570","CYP",2010,1753.60000772774,494.400009274483,0.281934310615743
"1571","CYP",2011,2972.89999655634,1414.19999736547,0.475697130412598
"1572","CYP",2012,1865.29999048263,11.0000001639128,0.00589717483516774
"1573","CYP",2013,1979.10001025908,401.400004252791,0.202819464489945
"1574","CYP",2014,1283.82666566782,6.60000001639128,0.00514088092488569
"1575","CYP",2015,2771.59997750539,776.566656570882,0.280187134822334
"1576","CZE",1976,2192.7256677316,NA,NA
"1577","CZE",1977,1198.94100655895,NA,NA
"1578","CZE",1978,1760.00000604242,NA,NA
"1579","CZE",1979,1120.0000147,NA,NA
"1580","CZE",1980,1776.0206487641,NA,NA
"1581","CZE",1981,1774.80001259822,NA,NA
"1582","CZE",1982,1750.00000642193,NA,NA
"1583","CZE",1983,1347.39998558443,NA,NA
"1584","CZE",1984,390.000004751608,NA,NA
"1585","CZE",1985,173.333329316229,NA,NA
"1586","CZE",1986,112.666665713303,NA,NA
"1587","CZE",1987,349.333332975395,NA,NA
"1588","CZE",1988,1066.96667129983,NA,NA
"1589","CZE",1989,6564.59998277854,NA,NA
"1590","CZE",1990,6514.99969085399,NA,NA
"1591","CZE",1991,17623.2667101803,NA,NA
"1592","CZE",1992,13383.5223961547,NA,NA
"1593","CZE",1993,28032.1046254865,NA,NA
"1594","CZE",1994,23935.4952779005,NA,NA
"1595","CZE",1995,13532.8136797053,NA,NA
"1596","CZE",1996,31468.0409857077,NA,NA
"1597","CZE",1997,18129.8573318247,NA,NA
"1598","CZE",1998,10433.6249526208,NA,NA
"1599","CZE",1999,13137.9073477544,NA,NA
"1600","CZE",2000,18611.3365501339,NA,NA
"1601","CZE",2001,19615.835971039,NA,NA
"1602","CZE",2002,16920.5730415158,NA,NA
"1603","CZE",2003,15021.2243448547,NA,NA
"1604","CZE",2004,23341.1620506207,NA,NA
"1605","CZE",2005,23004.5819309585,NA,NA
"1606","CZE",2006,19044.783284871,NA,NA
"1607","CZE",2007,30163.2226944496,NA,NA
"1608","CZE",2008,23051.392300239,NA,NA
"1609","CZE",2009,22498.9613641676,NA,NA
"1610","CZE",2010,32698.2822942552,NA,NA
"1611","CZE",2011,25587.7030487227,NA,NA
"1612","CZE",2012,19178.3459944116,NA,NA
"1613","CZE",2013,21064.4100540066,NA,NA
"1614","CZE",2014,23739.5557240903,NA,NA
"1615","CZE",2015,22220.5459259399,NA,NA
"1616","DEU",1976,69018.5519254366,29836.9061725596,0.432302697465945
"1617","DEU",1977,112312.493844145,17391.1501265529,0.154846086408574
"1618","DEU",1978,116623.397808868,31914.9172643507,0.273657926830906
"1619","DEU",1979,145649.330471906,29878.8117449638,0.205142115299507
"1620","DEU",1980,74943.594956411,22372.0773113538,0.29851887041669
"1621","DEU",1981,136813.249366647,56607.8353065057,0.413759892178292
"1622","DEU",1982,86372.2548983403,19796.668333442,0.22920170784869
"1623","DEU",1983,64089.8671596617,8602.14100729581,0.13421998497619
"1624","DEU",1984,140127.995456922,40234.9627846087,0.287130081704321
"1625","DEU",1985,72737.7399544514,10987.2326513711,0.151052708789843
"1626","DEU",1986,140306.472145971,32231.5262709645,0.229722305592801
"1627","DEU",1987,114588.482547613,11905.1777641287,0.103895064315752
"1628","DEU",1988,92342.0939957248,39908.3822806064,0.432179741153088
"1629","DEU",1989,280292.099405962,22459.7320916234,0.0801297365827415
"1630","DEU",1990,193932.271588447,16026.0532905037,0.0826373721054189
"1631","DEU",1991,263500.391863324,28960.5050762994,0.10990687669004
"1632","DEU",1992,305746.630808298,12594.1629562942,0.0411915020060864
"1633","DEU",1993,321879.382480747,6407.71704059932,0.0199071993714372
"1634","DEU",1994,251242.710356658,25034.362373112,0.0996421441942487
"1635","DEU",1995,191434.894890268,5935.34439324494,0.0310045062403442
"1636","DEU",1996,312590.646820418,56609.596349475,0.18109817720169
"1637","DEU",1997,300066.551768684,69291.8523024172,0.230921613535363
"1638","DEU",1998,331712.057693021,22927.7915895678,0.0691195603470831
"1639","DEU",1999,347951.46934319,69183.3734962271,0.198830525494894
"1640","DEU",2000,352312.687681176,49502.061193546,0.140506041719232
"1641","DEU",2001,361299.495470405,42297.2356745152,0.117069733572268
"1642","DEU",2002,335112.830835207,40565.0107182622,0.121048813968601
"1643","DEU",2003,280543.416462579,26381.2654416194,0.0940363020250676
"1644","DEU",2004,349478.321650652,64152.381547723,0.183566125774896
"1645","DEU",2005,326809.864983739,55711.7835763535,0.170471547972169
"1646","DEU",2006,327352.515604845,82270.7762134353,0.251321655681871
"1647","DEU",2007,413858.529851837,67754.0187562832,0.163712993376117
"1648","DEU",2008,395025.54281477,61001.62938516,0.154424518856402
"1649","DEU",2009,434842.518331971,24788.912515303,0.0570066437164235
"1650","DEU",2010,463923.19529569,29998.1046528044,0.0646617909106367
"1651","DEU",2011,515718.271187001,40920.1149897155,0.0793458701696411
"1652","DEU",2012,517004.210678081,50292.7383040325,0.0972772315298374
"1653","DEU",2013,464470.566232912,66871.3668158959,0.143973314301176
"1654","DEU",2014,566648.957639816,71772.0295395422,0.126660481011885
"1655","DEU",2015,513558.348050714,66179.6418487006,0.128864893541104
"1656","DJI",1982,27.299999691546,NA,NA
"1657","DJI",1983,5.00000005960464,NA,NA
"1658","DJI",1984,21.1000000238419,NA,NA
"1659","DJI",1985,85.8000016212463,NA,NA
"1660","DJI",1986,30.7999990954995,NA,NA
"1661","DJI",1987,7.79999995231628,NA,NA
"1662","DJI",1988,26.2000003010035,NA,NA
"1663","DJI",1989,18.1000000685453,NA,NA
"1664","DJI",1990,0.800000011920929,NA,NA
"1665","DJI",1991,9.90000014007092,NA,NA
"1666","DJI",1992,77.5000011920929,NA,NA
"1667","DJI",1993,23.2000000476837,NA,NA
"1668","DJI",1994,275.399999268353,NA,NA
"1669","DJI",1995,43.3000012040138,NA,NA
"1670","DJI",1996,131.699997223914,NA,NA
"1671","DJI",1997,145.399999991059,NA,NA
"1672","DJI",1998,4.8000001758337,NA,NA
"1673","DJI",1999,130.399998188019,NA,NA
"1674","DJI",2000,28.0999991968274,NA,NA
"1675","DJI",2001,15.9999997168779,NA,NA
"1676","DJI",2002,33.3666673153639,NA,NA
"1677","DJI",2003,60.60000012815,NA,NA
"1678","DJI",2004,22.793333850801,NA,NA
"1679","DJI",2005,5.80000009387732,NA,NA
"1680","DJI",2006,183.300003871322,NA,NA
"1681","DJI",2007,21.9000003769179,NA,NA
"1682","DJI",2008,92.3999985968694,NA,NA
"1683","DJI",2009,87.1399999512359,NA,NA
"1684","DJI",2010,85.4000001624227,NA,NA
"1685","DJI",2011,143.600003600121,NA,NA
"1686","DJI",2012,152.399998694658,NA,NA
"1687","DJI",2013,191.600003428757,NA,NA
"1688","DJI",2014,53.0999993309379,NA,NA
"1689","DJI",2015,354.399999044836,NA,NA
"1690","DMA",1991,0.400000005960464,0.400000005960464,1
"1691","DMA",1992,24.9000001102686,16.3000001013279,0.654618475066026
"1692","DMA",1993,166.800001204014,39.3000004291534,0.235611511663513
"1693","DMA",1994,20.2000001221895,19.1000000983477,0.945544553604556
"1694","DMA",1996,19.9999996423721,19.9999996423721,1
"1695","DMA",1997,11.4000000953674,11.4000000953674,1
"1696","DMA",1998,133.99999935925,1.10000000149012,0.00820895527425376
"1697","DMA",1999,41.7666669115424,40.2000001966953,0.962490023008895
"1698","DMA",2000,17.333333411254,0.073333335109055,0.00423076931419562
"1699","DMA",2001,30.4999997764826,23.2999999597669,0.763934430508837
"1700","DMA",2002,6.99999981373549,0.300000004470348,0.0428571446361591
"1701","DMA",2003,65.4000006616116,57.6000004708767,0.880733943244234
"1702","DMA",2004,55.2999993413687,40.4999994337559,0.732368895408987
"1703","DMA",2005,91.4000012949109,19.399999640882,0.212253822385473
"1704","DMA",2006,55.100000500679,0.400000005960464,0.00725952817288151
"1705","DMA",2007,117.100001879036,117.100001879036,1
"1706","DMA",2008,73.4999992623925,73.4999992623925,1
"1707","DMA",2009,89.3999998793006,NA,NA
"1708","DMA",2011,2.71999995876104,2.69999995827675,0.992647058534002
"1709","DMA",2012,91.8800013564178,90.0720013529062,0.980322159590551
"1710","DMA",2013,34.3999999985099,14.9999998509884,0.436046507315062
"1711","DMA",2014,8.99999995529652,NA,NA
"1712","DMA",2015,152.400000549853,NA,NA
"1713","DNK",1976,39265.6963259985,30219.2423947609,0.769609232034738
"1714","DNK",1977,84369.8750798455,29783.1305017088,0.353006691944521
"1715","DNK",1978,63101.1680434339,22707.2094142179,0.359854026768379
"1716","DNK",1979,89475.4664771211,33260.0374862412,0.37172242622223
"1717","DNK",1980,71352.8466121558,34401.8229841547,0.482136657716666
"1718","DNK",1981,52456.0275577233,27113.1258568517,0.516873410343855
"1719","DNK",1982,50143.1175434301,22824.8601102123,0.455194276471605
"1720","DNK",1983,80828.9885557464,28670.8366937472,0.354709828813129
"1721","DNK",1984,78461.4637427955,35165.8559562401,0.448192708608104
"1722","DNK",1985,80752.4283536757,29261.6411629543,0.36236236803673
"1723","DNK",1986,89527.8805773298,37841.1972843626,0.422675004036058
"1724","DNK",1987,112133.556178522,40568.8427633476,0.361790387694116
"1725","DNK",1988,143078.101109961,76502.1978308983,0.534688378147424
"1726","DNK",1989,192742.192257738,117043.618782732,0.607254786363636
"1727","DNK",1990,141010.07430114,122008.051834224,0.865243511422205
"1728","DNK",1991,270466.609112247,155057.929070243,0.573297863197198
"1729","DNK",1992,315858.953364757,250159.372246545,0.791997091048606
"1730","DNK",1993,335880.378407774,270963.918195427,0.806727441120315
"1731","DNK",1994,436135.970816466,204936.965174751,0.4698923704713
"1732","DNK",1995,350963.574564365,221032.944271698,0.629788845027738
"1733","DNK",1996,553436.68565982,332341.186119512,0.600504438413379
"1734","DNK",1997,517479.276448883,258698.611965635,0.499920719030358
"1735","DNK",1998,533707.386348489,333319.475163588,0.624535997982132
"1736","DNK",1999,525309.632076603,300812.576972472,0.572638608934941
"1737","DNK",2000,684870.092136125,339272.421491812,0.495382154057296
"1738","DNK",2001,554641.283596684,253008.00680533,0.456165118407068
"1739","DNK",2002,631742.546047733,264512.047188849,0.418702284409483
"1740","DNK",2003,636359.818385083,302143.164876194,0.474799250592149
"1741","DNK",2004,763811.494656047,363822.486382568,0.476324968828076
"1742","DNK",2005,650223.957018699,268613.098619755,0.413108584696504
"1743","DNK",2006,703660.623725482,288135.553604632,0.409480854675538
"1744","DNK",2007,700989.541451576,288292.284881057,0.411264744812134
"1745","DNK",2008,733020.086749631,261973.891103095,0.357389784862163
"1746","DNK",2009,722404.196991074,281750.925043742,0.390018394435247
"1747","DNK",2010,695917.590690839,449644.953623024,0.646118103117153
"1748","DNK",2011,633060.799389643,355213.101609941,0.561104244572425
"1749","DNK",2012,624589.887261799,300252.132935787,0.480718850976106
"1750","DNK",2013,599067.748816773,260521.406904518,0.434878037449149
"1751","DNK",2014,602211.846394391,269922.323253735,0.448218222324643
"1752","DNK",2015,621842.861292881,311959.583937476,0.501669478505995
"1753","DOM",1976,1398.69997928292,NA,NA
"1754","DOM",1977,1612.56664496078,NA,NA
"1755","DOM",1978,435.69998930674,NA,NA
"1756","DOM",1979,159.610002823931,NA,NA
"1757","DOM",1980,135.466666854918,NA,NA
"1758","DOM",1981,583.066659874283,NA,NA
"1759","DOM",1982,124.79999756813,NA,NA
"1760","DOM",1989,2215.59999672323,NA,NA
"1761","DOM",1990,12058.000049457,787.399993240833,0.0653010441210186
"1762","DOM",1991,849.799994692206,87.400000795722,0.102847730456127
"1763","DOM",1992,2.40000009536743,NA,NA
"1764","DOM",1993,2482.39997844398,92.8999977782369,0.037423460596575
"1765","DOM",1994,884.064998328686,318.265000998974,0.360001811632233
"1766","DOM",1995,4499.49497861089,790.913351796567,0.175778249682755
"1767","DOM",1996,5401.79997804016,54.200001090765,0.0100336927155954
"1768","DOM",1997,4027.41666721529,67.6999998390675,0.0168097829038081
"1769","DOM",1998,8096.58339300007,NA,NA
"1770","DOM",1999,8668.39995356649,347.299994833767,0.0400650635289245
"1771","DOM",2000,6610.98995243618,NA,NA
"1772","DOM",2001,10641.3253929161,360.999999716878,0.0339243455478952
"1773","DOM",2002,12229.7999236658,3054.20001094788,0.249734258124511
"1774","DOM",2003,10266.4999639094,133.099999904633,0.0129644962131719
"1775","DOM",2004,4803.79993361235,566.5,0.117927475712754
"1776","DOM",2005,8346.26655308617,354.199992634356,0.0424381357079214
"1777","DOM",2006,5818.1466499418,4345.01997913979,0.746804823007212
"1778","DOM",2007,11555.4999661893,6030.79997833818,0.521898662626798
"1779","DOM",2008,9152.30002000928,7762.20002124459,0.848114682022489
"1780","DOM",2009,10856.6999948993,7403.70000563562,0.68194755396336
"1781","DOM",2010,12973.4106855951,8667.5380249368,0.668100180822974
"1782","DOM",2011,15244.9189802765,5771.9250073962,0.378613032634924
"1783","DOM",2012,18775.1267815847,NA,NA
"1784","DOM",2013,12585.4566799187,703.70667147357,0.0559142738615439
"1785","DOM",2014,3934.67666351818,284.340002544457,0.0722651508269589
"1786","DOM",2015,4850.93337918853,240.920001175604,0.049664669114855
"1787","DZA",1976,34.7999992445111,34.7999992445111,1
"1788","DZA",1977,153.000000536442,153.000000536442,1
"1789","DZA",1978,38.9000008106232,38.9000008106232,1
"1790","DZA",1979,133.899997726083,133.899997726083,1
"1791","DZA",1980,45.2000009715557,45.2000009715557,1
"1792","DZA",1981,307.800001144409,307.800001144409,1
"1793","DZA",1982,530.699998378754,530.699998378754,1
"1794","DZA",1983,934.100016027689,934.100016027689,1
"1795","DZA",1984,992.499988794327,992.499988794327,1
"1796","DZA",1985,1698.80003978312,1698.80003978312,1
"1797","DZA",1986,4301.899938941,4301.899938941,1
"1798","DZA",1987,63.7000005617738,63.7000005617738,1
"1799","DZA",1988,69.7333354279399,69.7333354279399,1
"1800","DZA",1989,1067.10000157356,1067.10000157356,1
"1801","DZA",1990,179.100006103516,179.100006103516,1
"1802","DZA",1991,0.200000002980232,NA,NA
"1803","DZA",1992,105.199997335672,105.199997335672,1
"1804","DZA",1993,2501.49997904152,2155.99997642636,0.861882868075203
"1805","DZA",1994,3422.19997647405,3058.99997293204,0.89386943894605
"1806","DZA",1995,3477.60002870858,3094.50002831966,0.88983781998323
"1807","DZA",1996,426.699998505414,214.099999792874,0.501757676453701
"1808","DZA",1997,1692.40001663566,1684.90001641959,0.995568423456426
"1809","DZA",1998,757.000010840595,730.700011186302,0.965257596726995
"1810","DZA",1999,1405.09999109805,1367.39999026805,0.973169168693444
"1811","DZA",2000,2424.60000629723,2408.6000065282,0.993400973468829
"1812","DZA",2001,3218.40001912415,2843.50001908094,0.883513547782902
"1813","DZA",2002,3322.89995617419,1592.59997016937,0.479280144203618
"1814","DZA",2003,3008.8266627416,2714.30000083148,0.902112452818486
"1815","DZA",2004,7935.4333488578,5670.86666013859,0.714625958134327
"1816","DZA",2005,4553.40698457486,4540.14031792316,0.997086430732714
"1817","DZA",2006,5332.9333026344,3826.34664206766,0.717493811553483
"1818","DZA",2007,5103.70001922548,4690.00001116097,0.918941159059876
"1819","DZA",2008,6872.69997137785,4376.29996686429,0.63676575219199
"1820","DZA",2009,8483.09998317808,7399.89998392761,0.872310829602569
"1821","DZA",2010,8678.10002041608,6221.69998091459,0.716942644850536
"1822","DZA",2011,7707.49997431785,6352.29998034239,0.824171261953796
"1823","DZA",2012,6814.20007202029,3702.00001809746,0.543277270841841
"1824","DZA",2013,7699.20002523065,5116.7999914363,0.664588525388132
"1825","DZA",2014,8956.00002794713,4892.7000413686,0.546304156554374
"1826","DZA",2015,9739.10001840442,7281.60001547635,0.747666622348674
"1827","ECU",1976,1.10000003874302,1.10000003874302,1
"1828","ECU",1977,773.606665528379,773.606665528379,1
"1829","ECU",1978,98.9999988973141,98.9999988973141,1
"1830","ECU",1979,9473.03327283263,9473.03327283263,1
"1831","ECU",1980,25215.1012811698,25215.1012811698,1
"1832","ECU",1981,6082.86654881388,6082.86654881388,1
"1833","ECU",1982,10098.4334118366,10098.4334118366,1
"1834","ECU",1983,16944.1001326144,16944.1001326144,1
"1835","ECU",1984,12057.0665411614,12057.0665411614,1
"1836","ECU",1985,12638.1332128635,12638.1332128635,1
"1837","ECU",1986,25427.5331799164,25427.5331799164,1
"1838","ECU",1987,46426.9333993644,46426.9333993644,1
"1839","ECU",1988,2466.39102933463,2466.39102933463,1
"1840","ECU",1989,41589.4758313894,41589.4758313894,1
"1841","ECU",1990,59119.4998703836,1.20000004768372,0.0000202978721118185
"1842","ECU",1991,79958.1002681626,48676.6335273578,0.608776763881417
"1843","ECU",1992,84923.2719122438,66263.1392848684,0.780270681908511
"1844","ECU",1993,69228.5860021243,51416.9068541916,0.742712076375702
"1845","ECU",1994,79729.498763353,55383.3725760471,0.694640922557808
"1846","ECU",1995,93554.1122924497,51881.2097541549,0.554558303027605
"1847","ECU",1996,111948.95193024,64209.419710811,0.573559811000484
"1848","ECU",1997,151254.906427114,55419.1423690829,0.36639566727568
"1849","ECU",1998,49341.0918618875,5651.87338630517,0.114546986558902
"1850","ECU",1999,60610.043068007,869.182677222416,0.0143405718462723
"1851","ECU",2000,2041.01601554407,1176.93167899735,0.5766400998493
"1852","ECU",2001,19470.9353394503,3928.03737440147,0.201738504387245
"1853","ECU",2002,109839.561157906,18004.0572660693,0.163912319716815
"1854","ECU",2003,103877.20230905,6257.09605668916,0.0602355080576137
"1855","ECU",2004,96737.5524665832,11942.7584838459,0.123455247515916
"1856","ECU",2005,67472.3351525597,10055.5429600051,0.149032087555126
"1857","ECU",2006,229202.298110728,9036.21259327908,0.0394246160172168
"1858","ECU",2007,236629.705362466,20176.1194638777,0.0852645251489969
"1859","ECU",2008,253500.131429147,49949.3887943221,0.197038906894148
"1860","ECU",2009,308242.993308931,64467.4876109422,0.209145021980535
"1861","ECU",2010,282276.316957952,50446.1466552264,0.178711934457969
"1862","ECU",2011,358516.867827107,34988.3922410721,0.0975920392619997
"1863","ECU",2012,357708.889832143,31250.3830899738,0.0873626123875151
"1864","ECU",2013,202214.327378296,19373.6867250989,0.0958076857178137
"1865","ECU",2014,204304.873208656,27242.6036322631,0.133342896840451
"1866","ECU",2015,216260.20084936,25137.9769994788,0.11623949714626
"1867","EGY",1976,5710.0000166893,5710.0000166893,1
"1868","EGY",1977,11929.8999960423,11929.8999960423,1
"1869","EGY",1978,12540.4998397827,12540.4998397827,1
"1870","EGY",1979,4235.40008592606,4235.40008592606,1
"1871","EGY",1980,6046.59992527962,6046.59992527962,1
"1872","EGY",1981,18235.5998718739,18235.5998718739,1
"1873","EGY",1982,5316.59991455078,5316.59991455078,1
"1874","EGY",1983,13330.6999526024,13330.6999526024,1
"1875","EGY",1984,26031.5001135468,26031.5001135468,1
"1876","EGY",1985,3078.00005340576,3078.00005340576,1
"1877","EGY",1986,9251.70009613037,9251.70009613037,1
"1878","EGY",1987,33.7999992370605,33.7999992370605,1
"1879","EGY",1988,8475.70017051697,8475.70017051697,1
"1880","EGY",1989,13587.2001044601,13587.2001044601,1
"1881","EGY",1990,24440.9997312278,23893.7997353226,0.977611390617299
"1882","EGY",1991,39613.6000372246,34151.2001248673,0.86210796526384
"1883","EGY",1992,54398.1996831223,15500.000022158,0.284935900681417
"1884","EGY",1993,46031.0802706238,10351.0001206398,0.224869806656387
"1885","EGY",1994,46708.4864226952,23934.9999720082,0.512433645470866
"1886","EGY",1995,50378.3398893625,39775.7331970856,0.789540371604907
"1887","EGY",1996,103335.086951237,56795.9336373563,0.54962873998604
"1888","EGY",1997,56376.5152197871,46265.4132034034,0.820650460977145
"1889","EGY",1998,85564.7382527366,14445.0711994777,0.168820375010212
"1890","EGY",1999,61679.186139646,7655.43320762366,0.124116962086549
"1891","EGY",2000,51873.4138919851,3156.20005203038,0.060844270990193
"1892","EGY",2001,89558.0995136797,979.400006935,0.0109359177143481
"1893","EGY",2002,55165.2998225614,15573.9998240322,0.282315148728019
"1894","EGY",2003,61215.4002288505,32068.7000313774,0.523866541940267
"1895","EGY",2004,70610.1995193735,1665.89998172969,0.0235929085750935
"1896","EGY",2005,61592.9998279139,13051.2000975683,0.211894210933586
"1897","EGY",2006,116477.301616818,32841.4999992177,0.281956222743366
"1898","EGY",2007,140995.49996601,109722.699812733,0.778200012335027
"1899","EGY",2008,128554.599973582,91467.1998030543,0.711504682227249
"1900","EGY",2009,115152.800445087,110739.500429876,0.961674401333247
"1901","EGY",2010,99496.5001634359,28883.9998368323,0.290301666786134
"1902","EGY",2011,84615.8432207005,26193.3096278394,0.309555617847124
"1903","EGY",2012,176493.616780868,147653.433408042,0.836593617951442
"1904","EGY",2013,145248.699948393,89327.1999958754,0.614994833190338
"1905","EGY",2014,333338.899960458,77510.4996661544,0.232527615814863
"1906","EGY",2015,180646.10087017,39235.0999989808,0.21719317389075
"1907","ERI",1995,2.49999999254942,NA,NA
"1908","ERI",1997,0.500000014901161,NA,NA
"1909","ERI",1999,6.73333339393139,3.83333341777325,0.569306938110053
"1910","ERI",2000,145.733334958553,51.7000003531575,0.354757546499989
"1911","ERI",2001,22.1066667959094,0.673333331942558,0.0304583833537108
"1912","ERI",2002,20.2933334428817,3.73333334922791,0.183968462339412
"1913","ERI",2003,785.820001017768,NA,NA
"1914","ERI",2004,42.4000007212162,0.699999988079071,0.0165094334002877
