Fishing_ISO3,Year,Total_fished,disp_fished,unequal_fish,unequal_fish_hs,unequal_fishing_in_waters,rev_fish,rev_fishing_in_waters,unequal_fish_eez,prop_disp,prop_unequal_disp,prop_rev_disp
AGO,1976,17454.9405031,798.6619831,NA,NA,NA,NA,NA,NA,0.04575564052814489,NA,NA
AGO,1977,33665.009902000005,6238.350972,NA,NA,NA,NA,NA,NA,0.1853066727192433,NA,NA
AGO,1978,20534.8626983,537.2317883,NA,NA,NA,NA,NA,NA,0.02616193719885331,NA,NA
AGO,1979,16934.4023964,311.9005064,NA,NA,NA,NA,NA,NA,0.018418158438605742,NA,NA
AGO,1980,15234.005797221,129.147157221,NA,NA,NA,NA,NA,NA,0.008477557310931253,NA,NA
AGO,1981,13708.604196104,70.447796104,NA,NA,NA,NA,NA,NA,0.005138947415523263,NA,NA
AGO,1982,16042.405502204001,84.516412204,NA,NA,NA,NA,NA,NA,0.0052683129217989556,NA,NA
AGO,1983,17216.20200226,41.05012226,NA,NA,NA,NA,NA,NA,0.002384388975838648,NA,NA
AGO,1984,19771.2011956,111.8392556,NA,NA,NA,NA,NA,NA,0.005656674801573987,NA,NA
AGO,1985,20758.19430218,123.60131218000001,NA,NA,NA,NA,NA,NA,0.005954338338909351,NA,NA
AGO,1986,22306.00009849,151.74466848999998,NA,NA,NA,NA,NA,NA,0.0068028632574189,NA,NA
AGO,1987,10216.20300012,213.28487012,NA,NA,NA,NA,NA,NA,0.02087711746893584,NA,NA
AGO,1988,20342.3998014,403.4070914,NA,NA,NA,NA,NA,NA,0.019830850604570106,NA,NA
AGO,1989,31729.2051044,350.6081744,NA,NA,NA,NA,NA,NA,0.011050014434536841,NA,NA
AGO,1990,8319.402899571001,125.428580571,NA,NA,NA,NA,NA,NA,0.015076632552255385,NA,NA
AGO,1991,5345.395499759999,92.46800576,NA,NA,NA,NA,NA,NA,0.017298627531704937,NA,NA
AGO,1992,7867.599699949,3.973421949,NA,NA,NA,NA,NA,NA,5.050361101907303e-4,NA,NA
AGO,1993,4757.40120002,45.23111202,NA,NA,NA,NA,NA,NA,0.009507525247147507,NA,NA
AGO,1994,6007.20080029,23.59476529,NA,NA,NA,NA,NA,NA,0.003927747061303653,NA,NA
AGO,1995,9744.198499626,8.146113626,NA,NA,NA,NA,NA,NA,8.359962726860155e-4,NA,NA
AGO,1996,10986.199404519999,35.30969452,NA,NA,NA,NA,NA,NA,0.003214004517838326,NA,NA
AGO,1997,21170.99860056,28.97084056,NA,NA,NA,NA,NA,NA,0.0013684210700969808,NA,NA
AGO,1999,29558.999897434,0.647097434,NA,NA,NA,NA,NA,NA,2.189172286766624e-5,NA,NA
AGO,2000,23627.00220141,57.70447141,NA,NA,NA,NA,NA,NA,0.0024423103243523775,NA,NA
AGO,2001,20022.3967973,760.8806673,NA,NA,NA,NA,NA,NA,0.03800147779523599,NA,NA
AGO,2002,19625.1931022,237.5513422,NA,NA,NA,NA,NA,NA,0.012104407888520104,NA,NA
AGO,2003,34959.052500599995,814.2867306,NA,NA,NA,NA,NA,NA,0.023292585821255443,NA,NA
AGO,2004,30458.9919964,264.6896064,NA,NA,NA,NA,NA,NA,0.008690031713173046,NA,NA
AGO,2005,20468.3903046,140.1917046,NA,NA,NA,NA,NA,NA,0.006849180737407268,NA,NA
AGO,2006,33555.0644006,799.1792606,NA,NA,NA,NA,NA,NA,0.02381694909176541,NA,NA
AGO,2007,36982.9991994,822.5177394,NA,NA,NA,NA,NA,NA,0.02224042822934015,NA,NA
AGO,2008,24197.001195200002,144.6805052,NA,NA,NA,NA,NA,NA,0.005979274209760361,NA,NA
AGO,2009,25046.737504,2528.344104,NA,NA,NA,NA,NA,NA,0.10094504737777603,NA,NA
AGO,2010,25029.998298000002,2525.460198,NA,NA,NA,NA,NA,NA,0.10089733798351055,NA,NA
AGO,2011,20184.827501699998,753.1480017,NA,NA,NA,NA,NA,NA,0.03731258053290615,NA,NA
AGO,2012,21738.775203,1117.389543,NA,NA,NA,NA,NA,NA,0.05140075890042773,NA,NA
AGO,2013,23106.003403000002,1721.667163,NA,NA,NA,NA,NA,NA,0.0745116813570825,NA,NA
AGO,2014,20734.499898799997,716.8854988,NA,NA,NA,NA,NA,NA,0.034574525660080645,NA,NA
AGO,2015,44424.984197,1726.769317,NA,NA,NA,NA,NA,NA,0.03886932878451329,NA,NA
ANT,1996,13822.0111003,13217.17957,NA,NA,NA,NA,NA,NA,0.9562414234867116,NA,NA
ANT,1997,19591.9709957,18995.86261,NA,NA,NA,NA,NA,NA,0.9695738429874752,NA,NA
ANT,1998,19813.995104600002,19349.02661,NA,NA,NA,NA,NA,NA,0.976533329490323,NA,NA
ANT,1999,19491.004097099998,19143.20956,NA,NA,NA,NA,NA,NA,0.982156150839261,NA,NA
ANT,2000,19940.601598,19657.27491,NA,NA,NA,NA,NA,NA,0.9857914673934202,NA,NA
ANT,2001,22864.9974013,22638.70162,NA,NA,NA,NA,NA,NA,0.9901029605502105,NA,NA
ANT,2002,12960.999002100001,12728.59272,NA,NA,NA,NA,NA,NA,0.9820687987043016,NA,NA
ANT,2003,20208.9978012,20027.13298,NA,NA,NA,NA,NA,NA,0.9910007995948615,NA,NA
ANT,2004,17345.9996008,17164.13436,NA,NA,NA,NA,NA,NA,0.9895154361244414,NA,NA
ANT,2005,825.9966999999999,634.3109479,NA,NA,NA,NA,NA,NA,0.767933997678199,NA,NA
ANT,2006,6639.9933,6437.504897,NA,NA,NA,NA,NA,NA,0.9695047278135054,NA,NA
ANT,2007,4179.0010996,3976.512677,NA,NA,NA,NA,NA,NA,0.9515462145680265,NA,NA
ANT,2008,17008.9962037,16806.50774,NA,NA,NA,NA,NA,NA,0.9880952137754048,NA,NA
ANT,2009,20635.5365046,20423.22771,NA,NA,NA,NA,NA,NA,0.9897114962553712,NA,NA
ANT,2010,19573.560599599998,19318.52567,NA,NA,NA,NA,NA,NA,0.9869704375807226,NA,NA
ARE,1976,64600.0135,14503.53781,NA,NA,NA,NA,NA,NA,0.2245129222767113,NA,NA
ARE,1977,64600.0104,14503.5352,NA,NA,NA,NA,NA,NA,0.22451289264807922,NA,NA
ARE,1978,64600.011099999996,14503.53662,NA,NA,NA,NA,NA,NA,0.22451291219669778,NA,NA
ARE,1979,64600.0151,14503.53989,NA,NA,NA,NA,NA,NA,0.2245129489141559,NA,NA
ARE,1980,64600.0129,14503.53763,NA,NA,NA,NA,NA,NA,0.22451292157559308,NA,NA
ARE,1981,67700.0158,14508.74504,NA,NA,NA,NA,NA,NA,0.21430933019073242,NA,NA
ARE,1982,69735.0154,18204.74958,NA,NA,NA,NA,NA,NA,0.2610560774322278,NA,NA
ARE,1983,72692.0153,17721.07804,NA,NA,NA,NA,NA,NA,0.24378300652231333,NA,NA
ARE,1984,72692.0169,17721.0779,NA,NA,NA,NA,NA,NA,0.24378299923055236,NA,NA
ARE,1985,72239.0157,17713.79661,NA,NA,NA,NA,NA,NA,0.2452109353699292,NA,NA
ARE,1986,79295.0148,22207.92474,NA,NA,NA,NA,NA,NA,0.28006709874527946,NA,NA
ARE,1987,85215.0095,22616.47324,NA,NA,NA,NA,NA,NA,0.2654048080579044,NA,NA
ARE,1988,89470.0168,23840.7842,NA,NA,NA,NA,NA,NA,0.266466745538825,NA,NA
ARE,1989,91130.0134,24681.88659,NA,NA,NA,NA,NA,NA,0.270842565134529,NA,NA
ARE,1990,95097.0136,25406.27923,NA,NA,NA,NA,NA,NA,0.2671616938136951,NA,NA
ARE,1991,92307.01090000001,24660.41043,NA,NA,NA,NA,NA,NA,0.26715641845141797,NA,NA
ARE,1992,95016.0144,25424.04049,NA,NA,NA,NA,NA,NA,0.2675763727887959,NA,NA
ARE,1993,99560.01190000001,24788.56639,NA,NA,NA,NA,NA,NA,0.2489811513371263,NA,NA
ARE,1994,108565.0165,29119.21841,NA,NA,NA,NA,NA,NA,0.26821916809638213,NA,NA
ARE,1995,105834.0159,27710.71421,NA,NA,NA,NA,NA,NA,0.26183183142349226,NA,NA
ARE,1996,106949.0197,28088.9926,NA,NA,NA,NA,NA,NA,0.26263908429260713,NA,NA
ARE,1997,114305.0209,27385.30923,NA,NA,NA,NA,NA,NA,0.2395809826583042,NA,NA
ARE,1998,114685.02160000001,27978.69079,NA,NA,NA,NA,NA,NA,0.24396115900456872,NA,NA
ARE,1999,117552.0184,28733.73424,NA,NA,NA,NA,NA,NA,0.24443420564865437,NA,NA
ARE,2000,105398.008,18525.38442,NA,NA,NA,NA,NA,NA,0.17576598240832025,NA,NA
ARE,2001,112501.0126,18793.08382,NA,NA,NA,NA,NA,NA,0.16704813037389496,NA,NA
ARE,2002,97509.0118,15737.34095,NA,NA,NA,NA,NA,NA,0.1613937077147161,NA,NA
ARE,2003,95088.0095,19967.66705,NA,NA,NA,NA,NA,NA,0.20999142957135936,NA,NA
ARE,2004,89940.0095,18168.26127,NA,NA,NA,NA,NA,NA,0.20200421782254757,NA,NA
ARE,2005,86674.01610000001,18216.37523,NA,NA,NA,NA,NA,NA,0.2101711222078701,NA,NA
ARE,2006,100369.0343,27612.16506,NA,NA,NA,NA,NA,NA,0.27510641357241794,NA,NA
ARE,2007,96421.01449999999,31388.29253,NA,NA,NA,NA,NA,NA,0.3255337303052334,NA,NA
ARE,2008,73997.00020000001,20664.32153,NA,NA,NA,NA,NA,NA,0.2792589087956027,NA,NA
ARE,2009,77573.9993,19158.39496,NA,NA,NA,NA,NA,NA,0.24696928265757212,NA,NA
ARE,2010,79481.0001,19935.72619,NA,NA,NA,NA,NA,NA,0.2508237964408805,NA,NA
ARE,2011,75024.9998,18607.43611,NA,NA,NA,NA,NA,NA,0.24801647663583196,NA,NA
ARE,2012,72499.0019,14670.80385,NA,NA,NA,NA,NA,NA,0.2023587010237171,NA,NA
ARE,2013,72795.9977,11750.40928,NA,NA,NA,NA,NA,NA,0.16141559496752386,NA,NA
ARE,2014,73022.99569499999,9091.325075,NA,NA,NA,NA,NA,NA,0.12449948113567326,NA,NA
ARE,2015,72819.999199,9077.117379,NA,NA,NA,NA,NA,NA,0.12465143475481734,NA,NA
ARG,1976,256206.195256,53634.966556,13322.02428,13322.02428,NA,NA,NA,0,0.2093429727661667,0.24838319356628183,NA
ARG,1977,369424.55685,26273.66445,26273.66445,26273.66445,NA,NA,NA,0,0.07112051422360663,1,NA
ARG,1978,503650.8438,40324.6124,40324.6124,40324.6124,NA,NA,18916.18053,0,0.08006461797175689,1,NA
ARG,1979,549264.45011,39414.89791,39414.89791,39414.89791,NA,NA,17713.34837,0,0.07175941916886568,1,NA
ARG,1980,376865.19569,25688.28769,25688.28769,25688.28769,NA,NA,NA,0,0.06816306728183663,1,NA
ARG,1981,351856.99011,25176.08301,25176.08301,25176.08301,NA,NA,NA,0,0.07155203312041428,1,NA
ARG,1982,459644.99160999997,28858.12311,28858.12311,28858.12311,NA,NA,NA,0,0.06278350387092996,1,NA
ARG,1983,401770.99332,23630.74002,23630.74002,23630.74002,NA,NA,NA,0,0.058816441238650444,1,NA
ARG,1984,305483.99500999996,20873.30791,20873.30791,20873.30791,NA,NA,NA,0,0.06832864651163383,1,NA
ARG,1985,396832.00258000003,25126.02558,25126.02558,25126.02558,NA,NA,NA,0,0.06331653046287435,1,NA
ARG,1986,411747.99468999996,24321.83339,24321.83339,24321.83339,56166.61135,NA,NA,0,0.05906970696557153,1,NA
ARG,1987,450797.20093,28599.23033,28599.23033,28599.23033,139311.9405,NA,NA,0,0.06344145498463488,1,NA
ARG,1988,482681.1962,30296.2537,30296.2537,30296.2537,90430.56331,NA,192605.4897,0,0.06276659198351428,1,NA
ARG,1989,481382.82836,30200.42436,30200.42436,30200.42436,95461.68488,NA,129547.5702,0,0.06273681274192595,1,NA
ARG,1990,547701.43895,35269.74565,35269.74565,35269.74565,93860.75969,NA,NA,0,0.0643959338825469,1,NA
ARG,1991,629603.6539,40204.5294,40204.5294,40204.5294,89090.53347,NA,NA,0,0.06385688702878095,1,NA
ARG,1992,732468.86299,47947.35889,47947.35889,47947.35889,81443.51559,NA,NA,0,0.0654599278039954,1,NA
ARG,1993,970051.4448299999,138099.87983,61069.69761,61069.69761,42226.49734,NA,NA,0,0.14236345975877784,0.44221398081719104,NA
ARG,1994,983313.49017,132476.30767,56969.79672,56969.79672,NA,NA,NA,0,0.134724387486128,0.4300376250062193,NA
ARG,1995,1155874.17934,151594.81433999998,71618.63932,71618.63932,NA,NA,NA,0,0.13115165737724158,0.4724346253650355,NA
ARG,1996,1268012.80812,87406.01312,87406.01312,87406.01312,NA,NA,NA,0,0.06893149072333994,1,NA
ARG,1997,1365546.9967,100471.0037,100471.0037,100471.0037,NA,NA,NA,0,0.07357564693327995,1,NA
ARG,1998,1140966.68585,80812.12685,80812.12685,80812.12685,NA,NA,26414.85407,0,0.0708277707423126,1,NA
ARG,1999,1058329.8727499999,88250.55865,88250.55865,88250.55865,NA,NA,53709.70623,0,0.08338662729106076,1,NA
ARG,2000,891113.1908399999,71773.84604,71773.84604,71773.84604,NA,NA,82009.22884,0,0.08054402827585015,1,NA
ARG,2001,915332.00011,62075.60601,62075.60601,62075.60601,NA,NA,NA,0,0.0678175853160821,1,NA
ARG,2002,927582.21222,60178.77232,60178.77232,60178.77232,NA,NA,NA,0,0.06487702278806426,1,NA
ARG,2003,883428.8271100001,57188.81061,57188.81061,57188.81061,NA,NA,NA,0,0.06473505148918934,1,NA
ARG,2004,910810.33338,54941.81618,54941.81618,54941.81618,NA,NA,NA,0,0.06032190695082692,1,NA
ARG,2005,895500.41498,57360.94408,57360.94408,57360.94408,NA,NA,NA,0,0.06405462590576365,1,NA
ARG,2006,1137466.8706200002,76796.86862,76796.86862,76796.86862,NA,NA,NA,0,0.06751569703136959,1,NA
ARG,2007,965259.71312,64660.93492,64660.93492,64660.93492,NA,NA,NA,0,0.06698812147768714,1,NA
ARG,2008,983447.9421999999,71732.3278,71732.3278,71732.3278,NA,NA,NA,0,0.07293962875099705,1,NA
ARG,2009,844935.02651,47981.68661,47981.68661,47981.68661,NA,NA,NA,0,0.05678742755900193,1,NA
ARG,2010,796293.72914,47323.30134,47323.30134,47323.30134,NA,NA,NA,0,0.05942945374078147,1,NA
ARG,2011,775004.05865,42703.27905,42703.27905,42703.27905,NA,NA,NA,0,0.055100716665130715,1,NA
ARG,2012,723736.54994,38488.45874,38488.45874,38488.45874,NA,NA,NA,0,0.053180205895627095,1,NA
ARG,2013,858089.63434,50765.40914,50765.40914,50765.40914,NA,NA,NA,0,0.059160963037441,1,NA
ARG,2014,815355.58368,46996.31918,46996.31918,46996.31918,NA,NA,NA,0,0.05763904745447171,1,NA
ARG,2015,795388.94155,42767.37245,42767.37245,42767.37245,NA,NA,NA,0,0.053769131321662396,1,NA
ASM,1976,113.0001,53.48564381,NA,NA,NA,NA,NA,NA,0.47332386263374987,NA,NA
ASM,1977,202,118.7214426,NA,NA,NA,NA,NA,NA,0.5877299138613862,NA,NA
ASM,1978,193.00019996,116.7869408,NA,NA,NA,NA,NA,NA,0.6051130559668048,NA,NA
ASM,1979,183.00080004,114.8524825,NA,NA,NA,NA,NA,NA,0.6276064502171342,NA,NA
ASM,1980,147.9997,81.40447608,NA,NA,NA,NA,NA,NA,0.5500313587122136,NA,NA
ASM,1981,153.0007,82.37193008,NA,NA,NA,NA,NA,NA,0.5383761648149322,NA,NA
ASM,1982,110.04910000000001,80.67375875,NA,NA,NA,NA,NA,NA,0.7330705907635773,NA,NA
ASM,1983,112.2049,89.50367532,NA,NA,NA,NA,NA,NA,0.7976806299903124,NA,NA
ASM,1984,152.19800001000002,125.6793281,NA,NA,NA,NA,NA,NA,0.8257620211286769,NA,NA
ASM,1985,117.9888,87.63562893,NA,NA,NA,NA,NA,NA,0.742745319301493,NA,NA
ASM,1986,181.00570005,152.4362594,NA,NA,NA,NA,NA,NA,0.8421627570727986,NA,NA
ASM,1987,78.005400001,72.94191331,NA,NA,NA,NA,NA,NA,0.9350879978702105,NA,NA
ASM,1988,122.015200029,113.3245874,NA,NA,NA,NA,NA,NA,0.9287743442871507,NA,NA
ASM,1989,102.197999999,96.02040966,NA,NA,NA,NA,NA,NA,0.939552727655527,NA,NA
ASM,1990,42.214500001,39.91040114,NA,NA,NA,NA,NA,NA,0.9454192549729259,NA,NA
ASM,1991,44.2008,39.1878606,NA,NA,NA,NA,NA,NA,0.8865871341695173,NA,NA
ASM,1992,54.208600000000004,50.22272207,NA,NA,NA,NA,NA,NA,0.9264714836760218,NA,NA
ASM,1993,34.201899995,30.6441081,NA,NA,NA,NA,NA,NA,0.8959767762749989,NA,NA
ASM,1994,122.25599995,101.0688284,NA,NA,NA,NA,NA,NA,0.8266983088055794,NA,NA
ASM,1995,165.43709999,149.9250456,NA,NA,NA,NA,NA,NA,0.9062359386683057,NA,NA
ASM,1996,214.22300003,171.6573356,NA,NA,NA,NA,NA,NA,0.8013020804300236,NA,NA
ASM,1997,435.25420004999995,404.2987717,NA,NA,NA,NA,NA,NA,0.9288796561952901,NA,NA
ASM,1998,593.06660004,549.0875691,NA,NA,NA,NA,NA,NA,0.925844701190332,NA,NA
ASM,1999,532.17130004,486.7733313,NA,NA,NA,NA,NA,NA,0.9146929405313896,NA,NA
ASM,2000,824.87689999,779.7701903,NA,NA,NA,NA,NA,NA,0.9453170410147904,NA,NA
ASM,2001,3619.21510049,3525.697502,NA,NA,NA,NA,NA,NA,0.9741608067237179,NA,NA
ASM,2002,6938.1405997,6786.307852,NA,NA,NA,NA,NA,NA,0.9781162192494967,NA,NA
ASM,2003,5088.217899900001,4978.147165,NA,NA,NA,NA,NA,NA,0.9783675272825554,NA,NA
ASM,2004,4041.3533996200003,3953.82578,NA,NA,NA,NA,NA,NA,0.9783420030457544,NA,NA
ASM,2005,4019.9958996500004,3932.726183,NA,NA,NA,NA,NA,NA,0.978291093118379,NA,NA
ASM,2006,5348.3742002,5239.316264,NA,NA,NA,NA,NA,NA,0.9796091424949432,NA,NA
ASM,2007,6511.1978,6363.11418,NA,NA,NA,NA,NA,NA,0.9772570847102817,NA,NA
ASM,2008,4286.9762002,4175.067268,NA,NA,NA,NA,NA,NA,0.9738956021741434,NA,NA
ASM,2009,4805.8356996,4674.521549,NA,NA,NA,NA,NA,NA,0.9726761048841246,NA,NA
ASM,2010,5179.8560998,5054.819568,NA,NA,NA,NA,NA,NA,0.9758610028172736,NA,NA
ASM,2011,4897.6339001,4761.035515,NA,NA,NA,NA,NA,NA,0.972109310763875,NA,NA
ASM,2012,6101.4958002,5949.249492,NA,NA,NA,NA,NA,NA,0.9750477074498667,NA,NA
ASM,2013,3270.93510035,3186.162988,NA,NA,NA,NA,NA,NA,0.974083217872183,NA,NA
ASM,2014,2507.01420005,2412.083391,NA,NA,NA,NA,NA,NA,0.9621339164939287,NA,NA
ASM,2015,3013.3744995,2904.480919,NA,NA,NA,NA,NA,NA,0.9638632435105333,NA,NA
AUS,1976,97585.0145992,2396.7921992,NA,NA,NA,NA,NA,NA,0.02456106820339246,NA,NA
AUS,1977,118876.0308482,2938.0869482000003,NA,NA,NA,NA,NA,NA,0.024715553902971588,NA,NA
AUS,1978,112056.5880869,3616.2761869,NA,NA,NA,NA,NA,NA,0.032271874850370905,NA,NA
AUS,1979,117883.9802129,3429.6702129,NA,NA,NA,NA,NA,NA,0.029093607178057368,NA,NA
AUS,1980,119482.5031535,3347.2141535,NA,NA,NA,NA,NA,NA,0.028014262048057452,NA,NA
AUS,1981,135535.1417922,4514.9409922,NA,NA,NA,NA,NA,NA,0.03331195830467514,NA,NA
AUS,1982,157818.97186350002,5067.2952635,NA,NA,NA,NA,NA,NA,0.03210827699399017,NA,NA
AUS,1983,155827.9704549,4211.6596549000005,NA,NA,NA,NA,NA,NA,0.027027623106462433,NA,NA
AUS,1984,155804.9879566,3491.0988566,NA,NA,NA,NA,NA,NA,0.022406849115590943,NA,NA
AUS,1985,146422.965684,3412.582784,NA,NA,NA,NA,NA,NA,0.023306335642489323,NA,NA
AUS,1986,168074.95531929997,4180.7601193,NA,NA,NA,NA,NA,NA,0.024874378882669412,NA,NA
AUS,1987,193098.99995230002,4973.868752300001,NA,NA,NA,NA,NA,NA,0.02575812797336425,NA,NA
AUS,1988,198033.00683589999,4984.2857359,NA,NA,NA,NA,NA,NA,0.025168964585940097,NA,NA
AUS,1989,164355.5617608,4091.6949608,NA,NA,NA,NA,NA,NA,0.02489538484103736,NA,NA
AUS,1990,203927.60759876203,6757.818698762,NA,NA,NA,NA,NA,NA,0.03313832186987822,NA,NA
AUS,1991,218443.26433305,12363.888633049999,NA,NA,NA,NA,NA,NA,0.05659999941311703,NA,NA
AUS,1992,224343.71266174,18357.21036174,NA,NA,NA,NA,NA,NA,0.08182627515582999,NA,NA
AUS,1993,222631.88991037,25180.21171037,NA,NA,NA,NA,NA,NA,0.11310244781422542,NA,NA
AUS,1994,198264.61238229,29928.30028229,NA,NA,NA,NA,NA,NA,0.15095129646526548,NA,NA
AUS,1995,199548.7692009,37126.5365009,NA,NA,NA,NA,NA,NA,0.18605244547272587,NA,NA
AUS,1996,196645.93336800003,34573.808068,NA,NA,NA,NA,NA,NA,0.17581755938628607,NA,NA
AUS,1997,195412.3883879,36399.3174879,NA,NA,NA,NA,NA,NA,0.1862692421303718,NA,NA
AUS,1998,203487.40638960002,38152.8908896,NA,NA,NA,NA,NA,NA,0.1874950964609176,NA,NA
AUS,1999,212802.35550089998,37596.829300900004,NA,NA,NA,NA,NA,NA,0.17667487379264935,NA,NA
AUS,2000,185738.0006967,27981.5011967,NA,NA,NA,NA,NA,NA,0.1506503843679908,NA,NA
AUS,2001,185919.9353299,26908.1847299,NA,NA,NA,NA,NA,NA,0.14472995960413598,NA,NA
AUS,2002,191226.81212760002,23615.739727599997,NA,NA,NA,NA,NA,NA,0.12349596515702992,NA,NA
AUS,2003,209415.35647539998,27278.5582754,NA,NA,NA,NA,NA,NA,0.13026054409054003,NA,NA
AUS,2004,223504.5981072,26367.5552072,NA,NA,NA,NA,NA,NA,0.11797321142607219,NA,NA
AUS,2005,229668.5107118,27602.0144118,NA,NA,NA,NA,NA,NA,0.12018197151300573,NA,NA
AUS,2006,191133.232766377,3352.852766377,NA,NA,NA,NA,NA,NA,0.017541966500797937,NA,NA
AUS,2007,181750.75490735,6800.55150735,NA,NA,NA,NA,NA,NA,0.037416909276754735,NA,NA
AUS,2008,176495.58428799998,8556.254687999999,NA,NA,NA,NA,NA,NA,0.04847857651802875,NA,NA
AUS,2009,166361.02442819998,14728.0467282,NA,NA,NA,NA,NA,NA,0.08853063257347578,NA,NA
AUS,2010,169064.2447808,2630.9161808000003,NA,NA,NA,NA,NA,NA,0.015561635662295778,NA,NA
AUS,2011,161926.85733220002,6013.259732199999,NA,NA,NA,NA,NA,NA,0.03713565390739063,NA,NA
AUS,2012,155961.3592547,7670.1383547,NA,NA,NA,NA,NA,NA,0.04917973523284009,NA,NA
AUS,2013,152979.1139695,11244.6034695,NA,NA,NA,NA,NA,NA,0.07350417437861405,NA,NA
AUS,2014,147501.587535,13514.003635,NA,NA,NA,NA,NA,NA,0.09161937753241688,NA,NA
AUS,2015,147967.544104,20693.573204,NA,NA,NA,NA,NA,NA,0.13985210965896264,NA,NA
BEL,1976,44372.704479908,43940.863807308,NA,NA,NA,NA,NA,NA,0.9902678757659331,NA,NA
BEL,1977,45338.878736934,44842.718918234,NA,NA,NA,NA,NA,NA,0.9890566367646888,NA,NA
BEL,1978,50554.140564312,49933.506482012,NA,NA,NA,NA,NA,NA,0.9877233778406248,NA,NA
BEL,1979,47114.862027357,46568.764630756996,NA,NA,NA,NA,NA,NA,0.9884092328173876,NA,NA
BEL,1980,45550.643552526,45047.825017526,NA,NA,NA,NA,NA,NA,0.9889613297247889,NA,NA
BEL,1981,49242.695647949,48710.486394949,NA,NA,NA,NA,NA,NA,0.9891921178157076,NA,NA
BEL,1982,47701.049115795,47171.441234095,NA,NA,NA,NA,NA,NA,0.9888973535903923,NA,NA
BEL,1983,48424.7223676,47942.5153134,NA,NA,NA,NA,NA,NA,0.9900421307418247,NA,NA
BEL,1984,47751.547837857,47258.643758257,NA,NA,NA,NA,NA,NA,0.9896777360752016,NA,NA
BEL,1985,44135.463545559,43680.024324859,NA,NA,NA,NA,NA,NA,0.9896808782753607,NA,NA
BEL,1986,38892.308071336,38486.465623836004,NA,NA,NA,NA,NA,NA,0.9895649688170831,NA,NA
BEL,1987,39720.72385167,39264.31291477,NA,NA,NA,NA,NA,NA,0.9885095010200623,NA,NA
BEL,1988,40967.883906173,40491.957544373,NA,NA,NA,NA,NA,NA,0.9883829400881432,NA,NA
BEL,1989,39014.911872014,38662.125393014,NA,NA,NA,NA,NA,NA,0.9909576502400596,NA,NA
BEL,1990,40905.574325624,40575.073330624,NA,NA,NA,NA,NA,NA,0.9919203922582999,NA,NA
BEL,1991,39352.851897778,39054.862727878,NA,NA,NA,NA,NA,NA,0.9924277617623737,NA,NA
BEL,1992,36587.639000816,36341.705094416,NA,NA,NA,NA,NA,NA,0.993278224200405,NA,NA
BEL,1993,35560.083183313,35255.784972113,NA,NA,NA,NA,NA,NA,0.9914427024922484,NA,NA
BEL,1994,33725.261201545,33420.894317545,NA,NA,NA,NA,NA,NA,0.9909751066958065,NA,NA
BEL,1995,35085.146075427,34766.615121027004,NA,NA,NA,NA,NA,NA,0.9909212019891491,NA,NA
BEL,1996,30331.092396804,30004.367907604,NA,NA,NA,NA,NA,NA,0.9892280671950203,NA,NA
BEL,1997,29998.116965047,29763.168969647,NA,NA,NA,NA,NA,NA,0.9921679085499348,NA,NA
BEL,1998,30313.933467598,30088.744924098,NA,NA,NA,NA,NA,NA,0.9925714508893839,NA,NA
BEL,1999,29335.675522278,29086.913740778,NA,NA,NA,NA,NA,NA,0.9915201618142017,NA,NA
BEL,2000,29288.46784272,29058.15525762,NA,NA,NA,NA,NA,NA,0.9921364071914999,NA,NA
BEL,2001,29650.994321554,29403.225973154,NA,NA,NA,NA,NA,NA,0.9916438435179258,NA,NA
BEL,2002,28483.57909813,28261.579910430002,NA,NA,NA,NA,NA,NA,0.9922060641699844,NA,NA
BEL,2003,26298.943575434998,26070.374805135,NA,NA,NA,NA,NA,NA,0.9913088231227092,NA,NA
BEL,2004,26130.018962297,25947.883890397,NA,NA,NA,NA,NA,NA,0.993029661702014,NA,NA
BEL,2005,23954.726543479,23774.288143879,NA,NA,NA,NA,NA,NA,0.992467524132555,NA,NA
BEL,2006,22376.882465198,22222.907047698,NA,NA,NA,NA,NA,NA,0.9931189960111972,NA,NA
BEL,2007,23825.399850941,23702.274419841,NA,NA,NA,NA,NA,NA,0.994832177765313,NA,NA
BEL,2008,21964.893241627,21781.815067127,NA,NA,NA,NA,NA,NA,0.9916649640639711,NA,NA
BEL,2009,21100.222112988,20878.785033588,NA,NA,NA,NA,NA,NA,0.9895054621598651,NA,NA
BEL,2010,21784.562261495,21532.807127495,NA,NA,NA,NA,NA,NA,0.9884434155261873,NA,NA
BEL,2011,22035.764944806,21878.119885706,NA,NA,NA,NA,NA,NA,0.9928459456935187,NA,NA
BEL,2012,24119.887902603,23986.899441903,NA,NA,NA,NA,NA,NA,0.9944863566017796,NA,NA
BEL,2013,25250.19743122,25089.13638712,NA,NA,NA,NA,NA,NA,0.9936213946628053,NA,NA
BEL,2014,26413.907836951,26222.321507351,NA,NA,NA,NA,NA,NA,0.9927467631528575,NA,NA
BEL,2015,24293.010990183,24156.040947482998,NA,NA,NA,NA,NA,NA,0.9943617510914825,NA,NA
BEN,1976,4954.0001,2130.615905,NA,NA,NA,NA,NA,NA,0.430079907547842,NA,NA
BEN,1977,4378.1999,1988.834603,NA,NA,NA,NA,NA,NA,0.45425851912335025,NA,NA
