country,max_yr,min_yr,total_years,mov_avg_imports,mov_avg_unequal,mov_avg_prop_unequal,time
CZE,2015,1976,39,1717.22222677766,,,1976
CZE,2015,1976,39,1567.91667375824,,,1977
CZE,2015,1976,39,1609.53746875941,,,1978
CZE,2015,1976,39,1525.95233773274,,,1979
CZE,2015,1976,39,1636.16413770533,,,1980
CZE,2015,1976,39,1553.64413361374,,,1981
CZE,2015,1976,39,1407.64413162406,,,1982
CZE,2015,1976,39,1087.10666773448,,,1983
CZE,2015,1976,39,754.6799983575,,,1984
CZE,2015,1976,39,474.546663668193,,,1985
CZE,2015,1976,39,418.460000811273,,,1986
CZE,2015,1976,39,1653.37999641666,,,1987
CZE,2015,1976,39,2921.71326872421,,,1988
CZE,2015,1976,39,6423.83327761761,,,1989
CZE,2015,1976,39,9030.67109025347,,,1990
CZE,2015,1976,39,14423.6986810908,,,1991
CZE,2015,1976,39,17897.8777401152,,,1992
CZE,2015,1976,39,19301.4405378854,,,1993
CZE,2015,1976,39,22070.3953929909,,,1994
CZE,2015,1976,39,23019.6623801249,,,1995
CZE,2015,1976,39,19499.9664455518,,,1996
CZE,2015,1976,39,17340.4488595226,,,1997
CZE,2015,1976,39,18356.1534336083,,,1998
CZE,2015,1976,39,15985.7124306746,,,1999
CZE,2015,1976,39,15743.8555726128,,,2000
CZE,2015,1976,39,16661.3754510596,,,2001
CZE,2015,1976,39,18702.0263916328,,,2002
CZE,2015,1976,39,19580.6754677977,,,2003
CZE,2015,1976,39,19466.4649305641,,,2004
CZE,2015,1976,39,22114.9948611509,,,2005
CZE,2015,1976,39,23721.0284522278,,,2006
CZE,2015,1976,39,23552.5883149372,,,2007
CZE,2015,1976,39,25491.3283875965,,,2008
CZE,2015,1976,39,26799.9123403668,,,2009
CZE,2015,1976,39,24602.9370003592,,,2010
CZE,2015,1976,39,24205.5405511127,,,2011
CZE,2015,1976,39,24453.6594230973,,,2012
CZE,2015,1976,39,22358.1121494342,,,2013
CZE,2015,1976,39,21550.7144246121,,,2014
CZE,2015,1976,39,22341.5039013456,,,2015
DEU,2015,1976,39,99318.1478594832,26380.9911878211,0.286935570235142,1976
DEU,2015,1976,39,110900.943512589,27255.4463271068,0.266487206501233,1977
DEU,2015,1976,39,103709.473801353,26278.7725239561,0.272893539284324,1978
DEU,2015,1976,39,117268.413289595,31632.9583507453,0.269184978226794,1979
DEU,2015,1976,39,112080.365500435,32114.0619921231,0.284056102514817,1980
DEU,2015,1976,39,101573.659370593,27451.5067407122,0.256168514143874,1981
DEU,2015,1976,39,100469.392367596,29522.7369486411,0.272566107424837,1982
DEU,2015,1976,39,100028.221367205,27245.7680166446,0.243072875099467,1983
DEU,2015,1976,39,100726.865923069,22370.5062095364,0.206265357782369,1984
DEU,2015,1976,39,106370.111452924,20792.2080956738,0.181204029075782,1985
DEU,2015,1976,39,112020.556820136,27053.4563503359,0.240795980311161,1986
DEU,2015,1976,39,140053.377609944,23498.4102117388,0.199395911286845,1987
DEU,2015,1976,39,164292.283936744,24506.1743395654,0.18571284394996,1988
DEU,2015,1976,39,188931.067880214,23851.9701006323,0.161749758169408,1989
DEU,2015,1976,39,227162.697532351,23989.7671390654,0.149209045707475,1990
DEU,2015,1976,39,273070.155229356,17289.634091064,0.0667545373511448,1991
DEU,2015,1976,39,267260.277419495,17804.5601473617,0.0706570188734463,1992
DEU,2015,1976,39,266760.802079859,15786.41836791,0.0603304457004313,1993
DEU,2015,1976,39,276578.853071278,21316.2366225451,0.0745687058027613,1994
DEU,2015,1976,39,275442.837263355,32655.7744917697,0.112514728108617,1995
DEU,2015,1976,39,277409.37230581,35959.7894015634,0.122357200303746,1996
DEU,2015,1976,39,296751.124103116,44789.5916261864,0.142194876563875,1997
DEU,2015,1976,39,328926.682661298,53502.9349862466,0.164095183659653,1998
DEU,2015,1976,39,338668.452391295,50640.4628512547,0.151289494933768,1999
DEU,2015,1976,39,345677.7082046,44895.0945344237,0.129314935020416,2000
DEU,2015,1976,39,335443.979958511,45585.789304834,0.134298283356013,2001
DEU,2015,1976,39,335749.350420004,44579.5909151331,0.131245403412013,2002
DEU,2015,1976,39,330648.785880516,45821.5353916947,0.1372385046626,2003
DEU,2015,1976,39,323859.389907404,53816.2434994787,0.164088889084521,2004
DEU,2015,1976,39,339608.52971073,59254.0451070829,0.172621724966024,2005
DEU,2015,1976,39,362504.954981169,66178.117895791,0.184699368332291,2006
DEU,2015,1976,39,379577.794317432,58305.424089307,0.159387471920597,2007
DEU,2015,1976,39,407000.460379823,53162.6883045972,0.13822552050829,2008
DEU,2015,1976,39,444673.611496254,44892.5560598532,0.103830363405844,2009
DEU,2015,1976,39,465302.747661503,41400.2999694031,0.0905432110365881,2010
DEU,2015,1976,39,479191.752345131,42574.2474555503,0.0884529701255429,2011
DEU,2015,1976,39,505553.0402067,51970.8708603981,0.102383737584635,2012
DEU,2015,1976,39,515480.070757705,59207.1782995774,0.115224358110729,2013
DEU,2015,1976,39,515420.52065038,63778.9441270428,0.124193980096001,2014
DEU,2015,1976,39,514892.62397448,68274.3460680463,0.133166229618055,2015
DJI,2015,1982,33,17.7999999249975,,,1982
DJI,2015,1982,33,34.8000003490597,,,1983
DJI,2015,1982,33,34.0000000983477,,,1984
DJI,2015,1982,33,30.1000001505017,,,1985
DJI,2015,1982,33,34.3400001987815,,,1986
DJI,2015,1982,33,33.7400002077222,,,1987
DJI,2015,1982,33,16.7399998858571,,,1988
DJI,2015,1982,33,12.5600000947714,,,1989
DJI,2015,1982,33,26.5000003427267,,,1990
DJI,2015,1982,33,25.9000002920628,,,1991
DJI,2015,1982,33,77.3600001320243,,,1992
DJI,2015,1982,33,85.8600003704429,,,1993
DJI,2015,1982,33,110.219999787211,,,1994
DJI,2015,1982,33,123.799999547005,,,1995
DJI,2015,1982,33,120.119999572635,,,1996
DJI,2015,1982,33,91.1199993565679,,,1997
DJI,2015,1982,33,88.0799989551306,,,1998
DJI,2015,1982,33,64.9399994537234,,,1999
DJI,2015,1982,33,42.5333329185844,,,2000
DJI,2015,1982,33,53.6933329090476,,,2001
DJI,2015,1982,33,32.172000041604,,,2002
DJI,2015,1982,33,27.712000221014,,,2003
DJI,2015,1982,33,61.1720010519028,,,2004
DJI,2015,1982,33,58.8786676642136,,,2005
DJI,2015,1982,33,65.2386673579575,,,2006
DJI,2015,1982,33,78.1080005780445,,,2007
DJI,2015,1982,33,94.0280005917536,,,2008
DJI,2015,1982,33,86.0880005375132,,,2009
DJI,2015,1982,33,112.188000201061,,,2010
DJI,2015,1982,33,132.028001167439,,,2011
DJI,2015,1982,33,125.220001043379,,,2012
DJI,2015,1982,33,179.020000819862,,,2013
DJI,2015,1982,33,187.875000124797,,,2014
DJI,2015,1982,33,199.70000060151,,,2015
DMA,2015,1991,24,64.033333773414,18.6666668454806,0.63007666224318,1991
DMA,2015,1991,24,53.0750003606079,18.7750001586974,0.708943635083524,1992
DMA,2015,1991,24,53.0750003606079,18.7750001586974,0.708943635083524,1993
DMA,2015,1991,24,57.9750002697108,23.6750000678003,0.708943635083524,1994
DMA,2015,1991,24,54.6000002659855,22.4500000663102,0.795289016317017,1995
DMA,2015,1991,24,46.3999998047948,12.8999999593943,0.738438377219702,1996
DMA,2015,1991,24,51.791666502133,18.1749999839813,0.742674744570787,1997
DMA,2015,1991,24,44.8999998839572,15.5200000049546,0.650678257966098,1998
DMA,2015,1991,24,46.9999999107793,16.1800000684336,0.603465144067866,1999
DMA,2015,1991,24,46.1199998544529,13.9600000502542,0.412036572995097,2000
DMA,2015,1991,24,32.4000001149252,25.2600001441315,0.586541570589094,2001
DMA,2015,1991,24,35.1066666008905,25.3199999915436,0.540517345069112,2002
DMA,2015,1991,24,49.9200001776219,28.2199999019504,0.526429647236738,2003
DMA,2015,1991,24,54.8400003224612,23.6399999111891,0.375094666769547,2004
DMA,2015,1991,24,76.8600007355213,47.0000002861022,0.566523237842315,2005
DMA,2015,1991,24,78.4800004556774,50.1800000444054,0.590376449193468,2006
DMA,2015,1991,24,85.3000005632638,52.6000001970678,0.554878337639589,2007
DMA,2015,1991,24,83.7750003803521,63.6666670491297,0.669086509390961,2008
DMA,2015,1991,24,70.6800002448725,64.4333336999018,0.997549019511334,2009
DMA,2015,1991,24,64.375000114218,55.4240001911918,0.990989739374851,2010
DMA,2015,1991,24,54.6000002982473,35.9240003873905,0.803005241813205,2011
DMA,2015,1991,24,34.5000003172463,35.9240003873905,0.803005241813205,2012
DMA,2015,1991,24,58.0800003637677,35.9240003873905,0.803005241813205,2013
DMA,2015,1991,24,71.9200004650193,52.5360006019473,0.708184333452807,2014
DMA,2015,1991,24,65.2666668345531,14.9999998509884,0.436046507315063,2015
DNK,2015,1976,39,62245.579816426,60978.9523808372,0.980020884555671,1976
DNK,2015,1976,39,69053.0514815998,67601.2963200811,0.979407594472453,1977
DNK,2015,1976,39,69513.010507711,66932.5468929501,0.963638158656311,1978
DNK,2015,1976,39,72151.0767540559,68854.5498149675,0.951047439175286,1979
DNK,2015,1976,39,65305.7252467728,61488.959172,0.937333624296131,1980
DNK,2015,1976,39,68851.2893492353,64124.1204711062,0.926702094648876,1981
DNK,2015,1976,39,66648.4888023702,60507.8198483257,0.908057095747754,1982
DNK,2015,1976,39,68528.4051506742,60513.9623368464,0.887168117008666,1983
DNK,2015,1976,39,75942.7757545955,64030.3932898746,0.850588439999059,1984
DNK,2015,1976,39,88340.8634816139,71876.9091450435,0.820283230543272,1985
DNK,2015,1976,39,100790.685992457,80256.3954022141,0.797713618194814,1986
DNK,2015,1976,39,123646.831695445,101603.353454925,0.803598638789573,1987
DNK,2015,1976,39,135698.360884938,113958.963709593,0.823180224150921,1988
DNK,2015,1976,39,171886.106591922,133547.005910983,0.797520411922716,1989
DNK,2015,1976,39,212631.186029168,171514.030418123,0.820271788570659,1990
DNK,2015,1976,39,251191.641488731,202717.423035298,0.819079643792855,1991
DNK,2015,1976,39,299870.397200477,216704.473030521,0.749161010270132,1992
DNK,2015,1976,39,341861.097253122,237766.331826695,0.70220795626616,1993
DNK,2015,1976,39,398455.112562636,280728.653474424,0.717992750491452,1994
DNK,2015,1976,39,438779.177179462,284317.563229402,0.657196163701936,1995
DNK,2015,1976,39,478344.578767605,306543.282133128,0.638523200586642,1996
DNK,2015,1976,39,496179.311019632,327425.608247708,0.659121379943784,1997
DNK,2015,1976,39,562960.614533984,373439.145035253,0.662023267905839,1998
DNK,2015,1976,39,563201.534121357,362086.683548749,0.641258176278161,1999
DNK,2015,1976,39,586054.188041127,367559.039261127,0.629474149096005,2000
DNK,2015,1976,39,606584.674448446,361393.478622058,0.596547863123393,2001
DNK,2015,1976,39,654285.046964335,385361.098057958,0.586262044633218,2002
DNK,2015,1976,39,647355.819940849,370063.132285172,0.569914943192518,2003
DNK,2015,1976,39,677159.687966609,377239.54472232,0.555552974863026,2004
DNK,2015,1976,39,691009.087047377,389405.691638353,0.562905677632868,2005
DNK,2015,1976,39,710341.140720287,390726.211730188,0.55005332720476,2006
DNK,2015,1976,39,702059.681187292,372379.473612205,0.531715198053883,2007
DNK,2015,1976,39,711198.40792172,394969.035551533,0.556400796590078,2008
DNK,2015,1976,39,697078.443054553,402879.329360932,0.580228023103375,2009
DNK,2015,1976,39,681798.512216597,401574.192862728,0.591423958116755,2010
DNK,2015,1976,39,655008.044630026,390649.211259015,0.595161627756995,2011
DNK,2015,1976,39,630969.574510689,379998.087871971,0.598393275386929,2012
DNK,2015,1976,39,616154.628631097,346416.010334988,0.561434461108952,2013
DNK,2015,1976,39,611928.085941461,333756.692731356,0.544994044945477,2014
DNK,2015,1976,39,607707.485501348,320289.723821151,0.526976979636097,2015
DOM,2015,1976,39,1148.98887118348,1146.33331560189,0.998315989044056,1976
DOM,2015,1976,39,901.644154093595,899.569154075815,0.998214885836624,1977
DOM,2015,1976,39,748.40865664586,746.741989964621,0.998522696068376,1978
DOM,2015,1976,39,585.281992764132,583.615326082893,0.998522696068376,1979
DOM,2015,1976,39,287.7286632856,287.641996619291,0.999502500543351,1980
DOM,2015,1976,39,250.735831780315,250.644165114965,0.999416378302427,1981
DOM,2015,1976,39,281.11110809911,281.09999698742,0.999917978998461,1982
DOM,2015,1976,39,353.933328721207,353.933328721207,1,1983
DOM,2015,1976,39,124.79999756813,124.79999756813,1,1984
DOM,2015,1976,39,,,,1985
DOM,2015,1976,39,,,,1986
DOM,2015,1976,39,2215.59999672323,2215.59999672323,1,1987
DOM,2015,1976,39,7136.80002309012,1501.49999498203,0.532650522060509,1988
DOM,2015,1976,39,5041.13334695748,1030.13333025326,0.389382924859048,1989
DOM,2015,1976,39,3781.45001024195,1030.13333025326,0.389382924859048,1990
DOM,2015,1976,39,3521.64000388236,795.824997134506,0.30139305879343,1991
DOM,2015,1976,39,3255.33300420345,321.491248203442,0.141393511701488,1992
DOM,2015,1976,39,1743.63199003423,322.369587842375,0.169012813091923,1993
DOM,2015,1976,39,2654.03198670382,314.069587916136,0.14580930365679,1994
DOM,2015,1976,39,3459.0353201278,264.795670300722,0.120009399506193,1995
DOM,2015,1976,39,4581.87200303902,307.769588431344,0.140655884233598,1996
DOM,2015,1976,39,6138.73899408658,315.028336890042,0.0606716972077707,1997
DOM,2015,1976,39,6561.03798885164,117.4249989409,0.0167460426966234,1998
DOM,2015,1976,39,7608.94307182683,194.124998597428,0.0227187059046984,1999
DOM,2015,1976,39,9249.41972311693,940.750001374631,0.0809498247098741,2000
DOM,2015,1976,39,9683.4030372988,779.220001080632,0.0673527590105337,2001
DOM,2015,1976,39,8910.48303330797,823.060002113878,0.0829252414472996,2002
DOM,2015,1976,39,9257.53835343796,893.800000640749,0.0913977422612507,2003
DOM,2015,1976,39,8292.90260484311,1690.60399652533,0.233973837753114,2004
DOM,2015,1976,39,8158.04261334781,2347.66399151795,0.293749629102726,2005
DOM,2015,1976,39,7935.20262456778,3873.48399578594,0.460779666264589,2006
DOM,2015,1976,39,9145.78263682517,5240.92399691306,0.57358368191471,2007
DOM,2015,1976,39,10071.211463327,6903.59160337355,0.698716090937721,2008
DOM,2015,1976,39,11956.5659293939,7188.97260902483,0.625077732863263,2009
DOM,2015,1976,39,13400.491292473,5922.65261183787,0.51543924378095,2010
DOM,2015,1976,39,14087.1226244549,4510.95394188367,0.356999162148761,2011
DOM,2015,1976,39,12702.7179581786,3087.08194126544,0.235062681521481,2012
DOM,2015,1976,39,11078.2224968973,1401.7583365132,0.111375579179857,2013
DOM,2015,1976,39,10036.5483760525,309.216668792447,0.0445662158160903,2014
DOM,2015,1976,39,7123.6889075418,409.655558397877,0.0592813646011192,2015
DZA,2015,1976,39,75.5666668638588,75.5666668638588,1,1976
DZA,2015,1976,39,90.1499995794148,90.1499995794148,1,1977
DZA,2015,1976,39,81.159999857843,81.159999857843,1,1978
DZA,2015,1976,39,135.760000237823,135.760000237823,1,1979
DZA,2015,1976,39,211.299999806285,211.299999806285,1,1980
DZA,2015,1976,39,390.340002849698,390.340002849698,1,1981
DZA,2015,1976,39,562.060001063347,562.060001063347,1,1982
DZA,2015,1976,39,892.78000882566,892.78000882566,1,1983
DZA,2015,1976,39,1691.59999638498,1691.59999638498,1,1984
DZA,2015,1976,39,1598.19999682158,1598.19999682158,1,1985
DZA,2015,1976,39,1425.32666070163,1425.32666070163,1,1986
DZA,2015,1976,39,1440.24666325748,1440.24666325748,1,1987
DZA,2015,1976,39,1136.30665652156,1136.30665652156,1,1988
DZA,2015,1976,39,275.966668733954,344.908335916697,1,1989
DZA,2015,1976,39,284.266668088734,355.283335110172,1,1990
DZA,2015,1976,39,770.619996811448,876.849995359777,0.965470717018801,1991
DZA,2015,1976,39,1241.63999179154,1374.8249881994,0.938938076755313,1992
DZA,2015,1976,39,1901.33999631256,2103.67499375343,0.911397531751121,1993
DZA,2015,1976,39,1986.63999601304,1725.75999496132,0.829469560691637,1994
DZA,2015,1976,39,2304.07999987304,2041.69999877811,0.828583245382922,1995
DZA,2015,1976,39,1955.18000623286,1756.64000573009,0.84925819111328,1996
DZA,2015,1976,39,1551.76000915766,1418.3200091973,0.865118137062759,1997
DZA,2015,1976,39,1341.16000467539,1281.140004839,0.885830767759879,1998
DZA,2015,1976,39,1899.50000879914,1807.02000869661,0.962181942025719,1999
DZA,2015,1976,39,2225.59999670684,1788.55999944657,0.858924286175158,2000
DZA,2015,1976,39,2675.96532708704,2185.27999737561,0.846295257393456,2001
DZA,2015,1976,39,3982.03199863899,3046.07333135269,0.794599216988254,2002
DZA,2015,1976,39,4407.79339429452,3472.38139363169,0.795336308441031,2003
DZA,2015,1976,39,4830.70005099657,3668.95071822903,0.762132361195147,2004
DZA,2015,1976,39,5186.86006360683,4288.43072642735,0.850064564166399,2005
DZA,2015,1976,39,5959.63472533408,4620.83071963391,0.7969952240411,2006
DZA,2015,1976,39,6069.16805219813,4966.53738438874,0.828519596628126,2007
DZA,2015,1976,39,6894.10665936638,5302.84931698702,0.772490839451691,2008
DZA,2015,1976,39,7369.01999370307,5826.89998403192,0.796273296700458,2009
DZA,2015,1976,39,7711.12000426203,5630.31998541951,0.721290206472764,2010
DZA,2015,1976,39,7876.42001503259,5797.19999005348,0.729293975531415,2011
DZA,2015,1976,39,7971.0000239864,5295.80000154227,0.664097107201418,2012
DZA,2015,1976,39,8183.20002358407,5507.78000845462,0.670241902701046,2013
DZA,2015,1976,39,8302.12503590062,5273.07501624525,0.628700853926978,2014
DZA,2015,1976,39,8798.10002386073,5795.06668229401,0.656925902595501,2015
ECU,2015,1976,39,291.235554821479,291.235554821479,1,1976
ECU,2015,1976,39,2586.68498432427,2586.68498432427,1,1977
ECU,2015,1976,39,7112.36824369337,7112.36824369337,1,1978
ECU,2015,1976,39,8328.7215534484,8328.7215534484,1,1979
ECU,2015,1976,39,10193.68690271,10193.68690271,1,1980
ECU,2015,1976,39,13562.7069294535,13562.7069294535,1,1981
ECU,2015,1976,39,14079.5135831192,14079.5135831192,1,1982
ECU,2015,1976,39,11564.119969458,11564.119969458,1,1983
ECU,2015,1976,39,15433.0532956785,15433.0532956785,1,1984
ECU,2015,1976,39,22698.753293184,22698.753293184,1,1985
ECU,2015,1976,39,19803.2114725281,19803.2114725281,1,1986
ECU,2015,1976,39,25709.6933305737,25709.6933305737,1,1987
ECU,2015,1976,39,35005.9666620777,23182.3066880105,0.800004059574422,1988
ECU,2015,1976,39,45912.0800797269,27832.1267574988,0.721759412350706,1989
ECU,2015,1976,39,53611.3477823028,31799.3679345996,0.677813548732408,1990
ECU,2015,1976,39,66963.7867768608,41589.471099571,0.626355964007548,1991
ECU,2015,1976,39,74591.7913632535,44348.2504485025,0.56528414851911,1992
ECU,2015,1976,39,81478.7138476667,54724.252399324,0.676191749550208,1993
ECU,2015,1976,39,87876.8841800824,57830.8096360146,0.669148358974022,1994
ECU,2015,1976,39,101143.211083056,55662.0102528575,0.586373356047456,1995
ECU,2015,1976,39,97165.7122550091,46509.0035592802,0.460740338084096,1996
ECU,2015,1976,39,93341.8211159399,35606.1655795153,0.324680267941789,1997
ECU,2015,1976,39,75039.2018605587,25465.3099644838,0.329096627306128,1998
ECU,2015,1976,39,56543.5985424006,13409.0334972019,0.25473236598348,1999
ECU,2015,1976,39,48260.529488559,5926.01647659914,0.214235696471707,2000
ECU,2015,1976,39,59167.7515779915,6047.06101067594,0.203373400771449,2001
ECU,2015,1976,39,66393.2534577067,8261.77617200064,0.225196335905378,2002
ECU,2015,1976,39,79479.5172851099,10037.4984282022,0.139674733446543,2003
ECU,2015,1976,39,121425.789839365,11059.1334719777,0.107211955772538,2004
ECU,2015,1976,39,146783.818680277,11493.5459115394,0.0914823968589741,2005
ECU,2015,1976,39,176708.404504297,20232.004459066,0.118843076626281,2006
ECU,2015,1976,39,219009.492672766,30736.9502844853,0.135981031519205,2007
ECU,2015,1976,39,261970.289033845,38815.0710235295,0.141917000899773,2008
ECU,2015,1976,39,287833.20297712,44005.5069530881,0.15355048554873,2009
ECU,2015,1976,39,312049.039871056,46220.3596783073,0.153970102996433,2010
ECU,2015,1976,39,301791.879060886,40105.2192644627,0.133723858761166,2011
ECU,2015,1976,39,281004.255040831,32660.2424687268,0.11856343373315,2012
ECU,2015,1976,39,267801.031819112,27598.6085375773,0.106068946270808,2013
ECU,2015,1976,39,245122.072817114,25751.1626117037,0.10818817302301,2014
ECU,2015,1976,39,207593.133812104,23918.0891189469,0.115130026568175,2015
EGY,2015,1976,39,10060.1332841714,10060.1332841714,1,1976
EGY,2015,1976,39,8603.94998461009,8603.94998461009,1,1977
EGY,2015,1976,39,8092.479972744,8092.479972744,1,1978
EGY,2015,1976,39,10597.5999437809,10597.5999437809,1,1979
EGY,2015,1976,39,9274.93992748261,9274.93992748261,1,1980
EGY,2015,1976,39,9432.97995004655,9432.97995004655,1,1981
EGY,2015,1976,39,13792.1999555707,13792.1999555707,1,1982
EGY,2015,1976,39,13198.4799811959,13198.4799811959,1,1983
EGY,2015,1976,39,11401.7000260472,11401.7000260472,1,1984
EGY,2015,1976,39,10345.1400429845,10345.1400429845,1,1985
EGY,2015,1976,39,9374.14008656739,9374.14008656739,1,1986
EGY,2015,1976,39,6885.28008475005,6885.28008475005,1,1987
EGY,2015,1976,39,11157.8800203145,11048.4400211334,0.99552227812346,1988
EGY,2015,1976,39,17230.2600085333,16028.3400268808,0.967943871176228,1989
EGY,2015,1976,39,28103.1399453104,19121.580031465,0.824931051312511,1990
EGY,2015,1976,39,35614.2159653317,19496.6400214895,0.669905012643789,1991
EGY,2015,1976,39,42238.4732289788,21566.1999949991,0.572391741737962,1992
EGY,2015,1976,39,47425.9412606057,24742.5866873517,0.534777537935484,1993
EGY,2015,1976,39,60170.2386434082,31128.4733936857,0.490251775052617,1994
EGY,2015,1976,39,60565.9017507411,37281.5560299348,0.597394687111763,1995
EGY,2015,1976,39,68472.6333471637,38383.0502468018,0.589488498156841,1996
EGY,2015,1976,39,71466.7732905538,37899.7368834613,0.556777116313802,1997
EGY,2015,1976,39,71765.7880910784,30575.8302544502,0.411037896190859,1998
EGY,2015,1976,39,69010.3906035669,17883.543521464,0.288991229872868,1999
EGY,2015,1976,39,68768.1475241218,11745.2608455898,0.181324167423043,2000
EGY,2015,1976,39,63898.2799193445,14987.3066108703,0.249029703434741,2001
EGY,2015,1976,39,65684.4825952901,11016.7999761552,0.183972937898625,2002
EGY,2015,1976,39,67628.3997824758,12995.7999852627,0.214182925887304,2003
EGY,2015,1976,39,73012.2402031035,19042.6199868232,0.264745268042783,2004
EGY,2015,1976,39,90178.2802317932,37872.3599845633,0.363922240764185,2005
EGY,2015,1976,39,103646.120180739,49752.0599388988,0.401449868821581,2006
EGY,2015,1976,39,112554.640365882,72153.940034841,0.594165131567253,2007
EGY,2015,1976,39,120135.340432987,75715.2799846828,0.613814400512262,2008
EGY,2015,1976,39,113763.048753763,74383.281910369,0.619314018074297,2009
EGY,2015,1976,39,120862.672116735,81969.4286294308,0.63099273919758,2010
EGY,2015,1976,39,124201.492111697,81579.868668158,0.611955418920119,2011
EGY,2015,1976,39,167838.712014771,74346.9085091007,0.461027097622402,2012
EGY,2015,1976,39,184068.632156118,76022.3485395414,0.442437621268825,2013
EGY,2015,1976,39,208931.829389972,88479.6082674669,0.47565812212425,2014
EGY,2015,1976,39,219744.56692634,68754.9998872752,0.355346290181853,2015
ERI,2015,1995,20,1.50000000372529,,,1995
ERI,2015,1995,20,1.50000000372529,,,1996
ERI,2015,1995,20,3.24444446712732,3.83333341777325,0.569306938110053,1997
ERI,2015,1995,20,50.9888894557952,27.7666668854654,0.462032242305021,1998
ERI,2015,1995,20,43.7683337908237,18.7355557009578,0.318174289321251,1999
ERI,2015,1995,20,48.7166671478189,14.9850001130253,0.284622832575791,2000
ERI,2015,1995,20,196.137333921809,14.9850001130253,0.284622832575791,2001
ERI,2015,1995,20,203.270667387265,24.4266669359058,0.387579116926149,2002
ERI,2015,1995,20,185.8840004039,25.4016668535769,0.535284288057909,2003
ERI,2015,1995,20,193.629333924968,35.7166671194136,0.699998460681776,2004
ERI,2015,1995,20,201.370667032245,34.8833337835967,0.655701260405739,2005
ERI,2015,1995,20,56.4200002357364,29.4733337253332,0.550216030524382,2006
ERI,2015,1995,20,55.0599998444319,26.4416669793427,0.442487019277606,2007
ERI,2015,1995,20,43.4199998393655,16.7222226311763,0.274789948694465,2008
ERI,2015,1995,20,32.853333003819,5.37777790675561,0.374184924132399,2009
ERI,2015,1995,20,34.4133332893253,19.5666669731339,0.58632956271982,2010
ERI,2015,1995,20,22.4533332288265,25.4333337135613,0.815356788580255,2011
ERI,2015,1995,20,15.4440001428127,16.9733335872491,0.575699707146049,2012
ERI,2015,1995,20,15.7426668180153,13.2533335385378,0.681774780359536,2013
ERI,2015,1995,20,17.6783334666397,15.0377779773747,0.579866373758388,2014
ERI,2015,1995,20,1.30444448658576,1.07333336351439,0.548192772138818,2015
ESP,2015,1976,39,20213.0888146361,5163.16664335877,0.360397156670048,1976
ESP,2015,1976,39,23240.9833255603,5424.17499756999,0.318304549886979,1977
ESP,2015,1976,39,23416.5532804483,5232.87999923192,0.291691037578914,1978
ESP,2015,1976,39,32220.793186664,6410.71998830997,0.212884953345789,1979
ESP,2015,1976,39,37763.1931631678,6487.03997189813,0.165180153075957,1980
ESP,2015,1976,39,34871.3998519519,6257.15996809118,0.163414926601242,1981
ESP,2015,1976,39,33566.4664719905,5667.25996291229,0.150263069372338,1982
ESP,2015,1976,39,31549.819867482,5466.63329267279,0.162583944317821,1983
ESP,2015,1976,39,22983.4199821095,2748.90664192112,0.114300430780175,1984
ESP,2015,1976,39,23117.3600489194,1970.20833413082,0.108171039519802,1985
ESP,2015,1976,39,26351.2000470261,2847.33334300818,0.126087227365124,1986
ESP,2015,1976,39,53338.2656610074,8982.60834579971,0.137757283357764,1987
ESP,2015,1976,39,83694.2389103199,20290.8915815471,0.149468470564375,1988
ESP,2015,1976,39,131805.324747034,35079.2747491747,0.207524926137568,1989
ESP,2015,1976,39,174326.541869979,42633.3997673258,0.223041735174163,1990
ESP,2015,1976,39,230891.224228673,52710.1174343286,0.23151890274051,1991
ESP,2015,1976,39,267599.956374253,63167.7760323361,0.243453900622285,1992
ESP,2015,1976,39,308542.069672026,75008.83961284,0.242959828760399,1993
ESP,2015,1976,39,359083.899779116,88977.8119510401,0.247282655552805,1994
ESP,2015,1976,39,424171.697049005,94940.9355795807,0.225604570499001,1995
ESP,2015,1976,39,481406.438051889,121579.894295638,0.253302787726087,1996
ESP,2015,1976,39,537650.84762117,145040.230901119,0.269892068983272,1997
ESP,2015,1976,39,600972.332687803,159930.658594199,0.264725989244756,1998
ESP,2015,1976,39,654417.445379016,174622.901957144,0.266123373119518,1999
ESP,2015,1976,39,692257.971080027,195682.088450356,0.284784571553563,2000
ESP,2015,1976,39,735970.84470755,219786.324255751,0.297535095783869,2001
ESP,2015,1976,39,761646.264718107,246714.16125046,0.322506596936372,2002
ESP,2015,1976,39,786477.105197965,267013.734346437,0.339405450911814,2003
ESP,2015,1976,39,785539.193173238,283243.541545164,0.360826658797532,2004
ESP,2015,1976,39,792390.039169099,318669.894556206,0.40256704004248,2005
ESP,2015,1976,39,794476.604546965,321531.830548954,0.405061223611742,2006
ESP,2015,1976,39,792614.799512915,299487.25650582,0.376555359867496,2007
ESP,2015,1976,39,818290.381936899,359336.806081975,0.430687583008495,2008
ESP,2015,1976,39,836465.967167484,408900.975322973,0.480527542542193,2009
ESP,2015,1976,39,847152.382596462,432366.079458919,0.501917488089895,2010
ESP,2015,1976,39,841460.653223213,451876.901269967,0.528886402264807,2011
ESP,2015,1976,39,866298.442342576,511202.949942741,0.588657864724634,2012
ESP,2015,1976,39,836470.722642572,477827.699609849,0.569852769415993,2013
ESP,2015,1976,39,830591.950975394,464424.484501844,0.557824877647489,2014
