Fishing_ISO3,Year,Total_fished,disp_fished,unequal_fish,unequal_fish_hs,unequal_fishing_in_waters,rev_fish,rev_fishing_in_waters,unequal_fish_eez,prop_disp,prop_unequal_disp,prop_rev_disp
ABW,1976,649.9963,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
ABW,1977,699.9955,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
ABW,1978,769.996,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
ABW,1979,769.9958,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
ABW,1980,769.9961,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
ABW,1981,769.9964,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
ABW,1982,769.9963,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
ABW,1983,769.996,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
ABW,1984,769.9963,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
ABW,1985,769.996,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
ABW,1986,699.9964,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
ABW,1987,619.9968,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
ABW,1988,549.9969,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
ABW,1989,479.9977,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
ABW,1990,419.9976,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
ABW,1991,349.9978,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
ABW,1992,299.9979,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
ABW,1993,259.9992,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
ABW,1994,259.9995,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
ABW,1995,140,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
ABW,1996,159.9997,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
ABW,1997,204.9999,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
ABW,1998,182.0002,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
ABW,1999,174.9999,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
ABW,2000,163.0002,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
ABW,2001,163.0002,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
ABW,2002,163,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
ABW,2003,160,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
ABW,2004,162.0001,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
ABW,2005,162.0002,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
ABW,2006,144.9999,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
ABW,2007,158.9994,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
ABW,2008,151,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
ABW,2009,162.9997,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
ABW,2010,153.0002,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
ABW,2011,166.0003,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
ABW,2012,138.0003,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
ABW,2013,142.0009,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
ABW,2014,142.0008,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
ABW,2015,142.0002,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
AGO,1976,17454.9405031,798.6619831,798.6619831,798.6619831,326361.408035266,NA,5165.0433927,0,0.04575564052814489,1,NA
AGO,1977,33665.009902000005,6238.350972,6238.350972,6238.350972,1178944.471675181,NA,11720.8095574,0,0.1853066727192433,1,NA
AGO,1978,20534.8626983,537.2317883,537.2317883,537.2317883,1253211.29419035,NA,22513.297712710002,0,0.02616193719885331,1,NA
AGO,1979,16934.4023964,311.9005064,311.9005064,311.9005064,1118756.74757889,NA,4825.41984602,0,0.018418158438605742,1,NA
AGO,1980,15234.005797221,129.147157221,129.147157221,124.6381028,1022929.233773563,NA,2194.9334859769997,4.509054420999988,0.008477557310931253,1,NA
AGO,1981,13708.604196104,70.447796104,70.447796104,65.93874146,955234.6616822201,NA,3920.950778942,4.5090546440000026,0.005138947415523263,1,NA
AGO,1982,16042.405502204001,84.516412204,84.516412204,82.84806141,1070191.511696917,NA,2988.859714437,1.6683507940000055,0.0052683129217989556,1,NA
AGO,1983,17216.20200226,41.05012226,41.05012226,41.05012226,979263.11466514,NA,2933.1082482,0,0.002384388975838648,1,NA
AGO,1984,19771.2011956,111.8392556,111.8392556,111.8392556,1104248.9301414,NA,3665.4107518,0,0.005656674801573987,1,NA
AGO,1985,20758.19430218,123.60131218000001,123.60131218000001,82.2159577,1091652.01413766,NA,8008.231723299999,41.385354480000004,0.005954338338909351,1,NA
AGO,1986,22306.00009849,151.74466848999998,151.74466848999998,85.29163718,1089063.82709785,NA,10179.9838873,66.45303130999999,0.0068028632574189,1,NA
AGO,1987,10216.20300012,213.28487012,213.28487012,129.0518267,1295568.26154117,NA,9236.8980059,84.23304342,0.02087711746893584,1,NA
AGO,1988,20342.3998014,403.4070914,403.4070914,297.780902,1334622.197681007,NA,14494.4994423,105.62618939999999,0.019830850604570106,1,NA
AGO,1989,31729.2051044,350.6081744,350.6081744,243.9808913,965864.25184734,NA,12755.0664708,106.6272831,0.011050014434536841,1,NA
AGO,1990,8319.402899571001,125.428580571,125.428580571,125.1742174,542403.5828685081,NA,13348.923578977,0.2543631709999943,0.015076632552255385,1,NA
AGO,1991,5345.395499759999,92.46800576,92.46800576,92.46800576,435341.45010268805,NA,2886.045246673,0,0.017298627531704937,1,NA
AGO,1992,7867.599699949,3.973421949,3.973421949,3.973421949,612862.258677278,NA,2349.5255777820003,0,5.050361101907303e-4,1,NA
AGO,1993,4757.40120002,45.23111202,45.23111202,45.23111202,488772.971475529,NA,1887.013111546,0,0.009507525247147507,1,NA
AGO,1994,6007.20080029,23.59476529,23.59476529,23.59476529,382731.76016661205,NA,3426.524499243,0,0.003927747061303653,1,NA
AGO,1995,9744.198499626,8.146113626,8.146113626,8.146113626,393724.205753206,NA,1860.98298337,0,8.359962726860155e-4,1,NA
AGO,1996,10986.199404519999,35.30969452,35.30969452,35.30969452,310962.553037918,NA,1331.3975059,0,0.003214004517838326,1,NA
AGO,1997,21170.99860056,28.97084056,28.97084056,28.97084056,280162.903322009,NA,1353.00526,0,0.0013684210700969808,1,NA
AGO,1998,17720.002,NA,NA,0,338296.992697759,NA,1459.5728704,NA,NA,NA,NA
AGO,1999,29558.999897434,0.647097434,0.647097434,0.647097434,398909.04206211003,NA,1101.3068713,0,2.189172286766624e-5,1,NA
AGO,2000,23627.00220141,57.70447141,57.70447141,57.70447141,479059.35285319,NA,582.5613292,0,0.0024423103243523775,1,NA
AGO,2001,20022.3967973,760.8806673,760.8806673,760.8806673,539744.163676459,NA,1255.0169187000001,0,0.03800147779523599,1,NA
AGO,2002,19625.1931022,237.5513422,237.5513422,237.5513422,515653.73490175395,NA,1180.34552207,0,0.012104407888520104,1,NA
AGO,2003,34959.052500599995,814.2867306,814.2867306,814.2867306,519555.877504186,NA,221.47881601,0,0.023292585821255443,1,NA
AGO,2004,30458.9919964,264.6896064,264.6896064,264.6896064,588434.708878503,NA,586.0521951999999,0,0.008690031713173046,1,NA
AGO,2005,20468.3903046,140.1917046,140.1917046,140.1917046,703675.59565584,NA,1089.0022444,0,0.006849180737407268,1,NA
AGO,2006,33555.0644006,799.1792606,799.1792606,799.1792606,551260.88267032,NA,912.4198621999999,0,0.02381694909176541,1,NA
AGO,2007,36982.9991994,822.5177394,822.5177394,822.5177394,749704.305852176,NA,974.6537259,0,0.02224042822934015,1,NA
AGO,2008,24197.001195200002,144.6805052,144.6805052,144.6805052,714208.559677522,NA,886.9274716,0,0.005979274209760361,1,NA
AGO,2009,25046.737504,2528.344104,2528.344104,2528.344104,575353.16129496,NA,756.958736,0,0.10094504737777603,1,NA
AGO,2010,25029.998298000002,2525.460198,2525.460198,2525.460198,649075.46345521,NA,1112.1102338,0,0.10089733798351055,1,NA
AGO,2011,20184.827501699998,753.1480017,753.1480017,753.1480017,610505.92693374,NA,1305.1854048999999,0,0.03731258053290615,1,NA
AGO,2012,21738.775203,1117.389543,1117.389543,1117.389543,820704.866717856,NA,1868.360538,0,0.05140075890042773,1,NA
AGO,2013,23106.003403000002,1721.667163,1721.667163,1721.667163,628491.83413168,NA,1351.5373187,0,0.0745116813570825,1,NA
AGO,2014,20734.499898799997,716.8854988,716.8854988,716.8854988,838072.857170861,NA,3157.3515251999997,0,0.034574525660080645,1,NA
AGO,2015,44424.984197,1726.769317,1726.769317,1726.769317,863484.978841921,NA,4624.3205188,0,0.03886932878451329,1,NA
AIA,1976,195.9998,NA,NA,0,602.677934157,NA,332.73025524999997,NA,NA,NA,NA
AIA,1977,246.0001,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
AIA,1978,246.0001,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
AIA,1979,245.9999,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
AIA,1980,323.0004,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
AIA,1981,323.0007,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
AIA,1982,323.0004,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
AIA,1983,353.0004,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
AIA,1984,373.0003,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
AIA,1985,373.0003,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
AIA,1986,537.0005,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
AIA,1987,500.0002,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
AIA,1988,470.0003,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
AIA,1989,434.0004,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
AIA,1990,397.0006,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
AIA,1991,372.0001,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
AIA,1992,463.0004,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
AIA,1993,364.0003,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
AIA,1994,371.0002,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
AIA,1995,379.0003,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
AIA,1996,433.0005,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
AIA,1997,458.0003,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
AIA,1998,483.0005,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
AIA,1999,508.0006,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
AIA,2000,538.0005,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
AIA,2001,563.0005,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
AIA,2002,588.0006,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
AIA,2003,613.0005,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
AIA,2004,638.0008,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
AIA,2005,663.0005,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
AIA,2006,688.0005,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
AIA,2007,713.0005,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
AIA,2008,739.0004,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
AIA,2009,616.9998,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
AIA,2010,620.0003,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
AIA,2011,884.0004,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
AIA,2012,981.0001,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
AIA,2013,788.0006,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
AIA,2014,876.0007,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
AIA,2015,876.0003,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
ALB,1976,5497.9911,NA,NA,0,23.256306158,NA,3705.741220469,NA,NA,NA,NA
ALB,1977,5489.9915,NA,NA,0,16.975797418,NA,4672.155013009,NA,NA,NA,NA
ALB,1978,5989.9905,NA,NA,0,9.656932451,NA,5738.099093092,NA,NA,NA,NA
ALB,1979,5949.9906,NA,NA,0,9.058449356,NA,5438.314964398999,NA,NA,NA,NA
ALB,1980,5899.9906,NA,NA,0,8.418403897000001,NA,5165.753919751,NA,NA,NA,NA
ALB,1981,6142.9902,NA,NA,0,9.680368998,NA,5227.022239608,NA,NA,NA,NA
ALB,1982,5719.9911,NA,NA,0,22.06016975,NA,6072.510074334,NA,NA,NA,NA
ALB,1983,5907.9988,NA,NA,0,15.775570169,NA,6491.1927633939995,NA,NA,NA,NA
ALB,1984,4376.9989,NA,NA,0,16.638169501,NA,8179.250410772,NA,NA,NA,NA
ALB,1985,7418.9983,NA,NA,0,28.49088426,NA,8714.06959784,NA,NA,NA,NA
ALB,1986,6972.9981,NA,NA,0,20.603071788999998,NA,8020.390237285,NA,NA,NA,NA
ALB,1987,8731.9982,NA,NA,0,24.449610709999998,NA,7482.8860130250005,NA,NA,NA,NA
ALB,1988,8390.9992,NA,NA,0,27.620403360999997,NA,8378.180894355,NA,NA,NA,NA
ALB,1989,7047.9969,NA,NA,0,21.615908562,NA,9309.124173693,NA,NA,NA,NA
ALB,1990,8357.9994,NA,NA,0,23.367072818,NA,8732.092630338,NA,NA,NA,NA
ALB,1991,2209.9987,NA,NA,0,22.729106681,NA,9522.867377674,NA,NA,NA,NA
ALB,1992,1780.0004,NA,NA,0,34.121184227,NA,8342.535978546,NA,NA,NA,NA
ALB,1993,1649.999,NA,NA,0,32.597832076,NA,8921.94146718,NA,NA,NA,NA
ALB,1994,1399.9991,NA,NA,0,58.20562414,NA,9487.219772917,NA,NA,NA,NA
ALB,1995,1127.0013,NA,NA,0,49.648404811999995,NA,10747.320652354001,NA,NA,NA,NA
ALB,1996,1767.9981,NA,NA,0,46.546343812,NA,9030.752102268,NA,NA,NA,NA
ALB,1997,833.0007,NA,NA,0,44.907250054,NA,7806.233944379001,NA,NA,NA,NA
ALB,1998,1859.9989,NA,NA,0,33.786369124,NA,7358.929904695,NA,NA,NA,NA
ALB,1999,1933.0001,NA,NA,0,29.466183961,NA,5658.781198614,NA,NA,NA,NA
ALB,2000,2371.9983,NA,NA,0,32.832277136,NA,6589.775651022,NA,NA,NA,NA
ALB,2001,1839.0001,NA,NA,0,29.294442582000002,NA,6701.082056165001,NA,NA,NA,NA
ALB,2002,2486.0013,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
ALB,2003,1535.0004,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
ALB,2004,2739.9981,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
ALB,2005,2786.9997,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
ALB,2006,3207.0004,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
ALB,2007,2818.9997,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
ALB,2008,3214.9965,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
ALB,2009,3554.998,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
ALB,2010,3094.9986,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
ALB,2011,3007.9975,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
ALB,2012,3247.9998,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
ALB,2013,3598.0014,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
ALB,2014,3883.9981,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
ALB,2015,4794.9989,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
ANT,1976,936.9992,NA,NA,0,176.596428359,NA,374.732027615,NA,NA,NA,NA
ANT,1977,986.999,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
ANT,1978,1009.9996,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
ANT,1979,1009.9989,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
ANT,1980,1089.9988,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
ANT,1981,990,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
ANT,1982,1029.9999,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
ANT,1983,1029.9999,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
ANT,1984,1030.0004,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
ANT,1985,1030.0003,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
ANT,1986,1060.0002,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
ANT,1987,1218.999,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
ANT,1988,1331.9995,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
ANT,1989,1331.9995,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
ANT,1990,1331.9994,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
ANT,1991,1232.0001,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
ANT,1992,1209.9995,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
ANT,1993,1259.9987,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
ANT,1994,1159.9994,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
ANT,1995,1079.9989,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
ANT,1996,13822.0111003,13217.17957,13217.17957,13217.17957,NA,NA,NA,0,0.9562414234867116,1,NA
ANT,1997,19591.9709957,18995.86261,18995.86261,18995.86261,NA,NA,NA,0,0.9695738429874752,1,NA
ANT,1998,19813.995104600002,19349.02661,19349.02661,19349.02661,NA,NA,NA,0,0.976533329490323,1,NA
ANT,1999,19491.004097099998,19143.20956,19143.20956,19143.20956,NA,NA,NA,0,0.982156150839261,1,NA
ANT,2000,19940.601598,19657.27491,19657.27491,19657.27491,NA,NA,NA,0,0.9857914673934202,1,NA
ANT,2001,22864.9974013,22638.70162,22638.70162,22638.70162,NA,NA,NA,0,0.9901029605502105,1,NA
ANT,2002,12960.999002100001,12728.59272,12728.59272,12728.59272,NA,NA,NA,0,0.9820687987043016,1,NA
ANT,2003,20208.9978012,20027.13298,20027.13298,20027.13298,NA,NA,NA,0,0.9910007995948615,1,NA
ANT,2004,17345.9996008,17164.13436,17164.13436,17164.13436,NA,NA,NA,0,0.9895154361244414,1,NA
ANT,2005,825.9966999999999,634.3109479,634.3109479,634.3109479,NA,NA,NA,0,0.767933997678199,1,NA
ANT,2006,6639.9933,6437.504897,6437.504897,6437.504897,NA,NA,NA,0,0.9695047278135054,1,NA
ANT,2007,4179.0010996,3976.512677,3976.512677,3976.512677,NA,NA,NA,0,0.9515462145680265,1,NA
ANT,2008,17008.9962037,16806.50774,16806.50774,16806.50774,NA,NA,NA,0,0.9880952137754048,1,NA
ANT,2009,20635.5365046,20423.22771,20423.22771,20423.22771,NA,NA,NA,0,0.9897114962553712,1,NA
ANT,2010,19573.560599599998,19318.52567,19318.52567,19318.52567,NA,NA,NA,0,0.9869704375807226,1,NA
ARE,1976,64600.0135,14503.53781,14503.53781,14503.53781,2632.4899875,NA,1190.077521,0,0.2245129222767113,1,NA
ARE,1977,64600.0104,14503.5352,14503.5352,14503.5352,10212.126278619,NA,2334.399597,0,0.22451289264807922,1,NA
ARE,1978,64600.011099999996,14503.53662,14503.53662,14503.53662,7045.46581946,NA,1456.019544,0,0.22451291219669778,1,NA
ARE,1979,64600.0151,14503.53989,14503.53989,14503.53989,6258.505988741,NA,4654.886787,0,0.2245129489141559,1,NA
ARE,1980,64600.0129,14503.53763,14503.53763,14503.53763,NA,NA,NA,0,0.22451292157559308,1,NA
ARE,1981,67700.0158,14508.74504,14508.74504,14508.74504,NA,NA,NA,0,0.21430933019073242,1,NA
ARE,1982,69735.0154,18204.74958,18204.74958,18204.74958,NA,NA,NA,0,0.2610560774322278,1,NA
ARE,1983,72692.0153,17721.07804,17721.07804,17721.07804,NA,NA,NA,0,0.24378300652231333,1,NA
ARE,1984,72692.0169,17721.0779,17721.0779,17721.0779,NA,NA,NA,0,0.24378299923055236,1,NA
ARE,1985,72239.0157,17713.79661,17713.79661,17713.79661,NA,NA,NA,0,0.2452109353699292,1,NA
ARE,1986,79295.0148,22207.92474,22207.92474,22207.92474,NA,NA,NA,0,0.28006709874527946,1,NA
ARE,1987,85215.0095,22616.47324,22616.47324,22616.47324,NA,NA,NA,0,0.2654048080579044,1,NA
ARE,1988,89470.0168,23840.7842,23840.7842,23840.7842,NA,NA,NA,0,0.266466745538825,1,NA
ARE,1989,91130.0134,24681.88659,24681.88659,24681.88659,NA,NA,NA,0,0.270842565134529,1,NA
ARE,1990,95097.0136,25406.27923,25406.27923,25406.27923,NA,NA,NA,0,0.2671616938136951,1,NA
ARE,1991,92307.01090000001,24660.41043,24660.41043,24660.41043,NA,NA,NA,0,0.26715641845141797,1,NA
ARE,1992,95016.0144,25424.04049,25424.04049,25424.04049,NA,NA,NA,0,0.2675763727887959,1,NA
ARE,1993,99560.01190000001,24788.56639,24788.56639,24788.56639,NA,NA,NA,0,0.2489811513371263,1,NA
ARE,1994,108565.0165,29119.21841,29119.21841,29119.21841,NA,NA,NA,0,0.26821916809638213,1,NA
ARE,1995,105834.0159,27710.71421,27710.71421,27710.71421,NA,NA,NA,0,0.26183183142349226,1,NA
ARE,1996,106949.0197,28088.9926,28088.9926,28088.9926,NA,NA,NA,0,0.26263908429260713,1,NA
ARE,1997,114305.0209,27385.30923,27385.30923,27385.30923,NA,NA,NA,0,0.2395809826583042,1,NA
ARE,1998,114685.02160000001,27978.69079,27978.69079,27978.69079,NA,NA,NA,0,0.24396115900456872,1,NA
ARE,1999,117552.0184,28733.73424,28733.73424,28733.73424,NA,NA,NA,0,0.24443420564865437,1,NA
ARE,2000,105398.008,18525.38442,18525.38442,18525.38442,NA,NA,NA,0,0.17576598240832025,1,NA
ARE,2001,112501.0126,18793.08382,18793.08382,18793.08382,NA,NA,NA,0,0.16704813037389496,1,NA
ARE,2002,97509.0118,15737.34095,15737.34095,15737.34095,NA,NA,NA,0,0.1613937077147161,1,NA
ARE,2003,95088.0095,19967.66705,19967.66705,19967.66705,NA,NA,NA,0,0.20999142957135936,1,NA
ARE,2004,89940.0095,18168.26127,18168.26127,18168.26127,NA,NA,NA,0,0.20200421782254757,1,NA
ARE,2005,86674.01610000001,18216.37523,18216.37523,18216.37523,NA,NA,NA,0,0.2101711222078701,1,NA
ARE,2006,100369.0343,27612.16506,27612.16506,27612.16506,NA,NA,NA,0,0.27510641357241794,1,NA
ARE,2007,96421.01449999999,31388.29253,31388.29253,31388.29253,NA,NA,NA,0,0.3255337303052334,1,NA
ARE,2008,73997.00020000001,20664.32153,20664.32153,20664.32153,NA,NA,NA,0,0.2792589087956027,1,NA
ARE,2009,77573.9993,19158.39496,19158.39496,19158.39496,NA,NA,NA,0,0.24696928265757212,1,NA
ARE,2010,79481.0001,19935.72619,19935.72619,19935.72619,NA,NA,NA,0,0.2508237964408805,1,NA
ARE,2011,75024.9998,18607.43611,18607.43611,18607.43611,NA,NA,NA,0,0.24801647663583196,1,NA
ARE,2012,72499.0019,14670.80385,14670.80385,14670.80385,NA,NA,NA,0,0.2023587010237171,1,NA
ARE,2013,72795.9977,11750.40928,11750.40928,11750.40928,NA,NA,NA,0,0.16141559496752386,1,NA
ARE,2014,73022.99569499999,9091.325075,9091.325075,9091.325075,NA,NA,NA,0,0.12449948113567326,1,NA
ARE,2015,72819.999199,9077.117379,9077.117379,9077.117379,NA,NA,NA,0,0.12465143475481734,1,NA
ARG,1976,256206.195256,53634.966556,16047.029056,13322.02428,NA,37587.9375,21.96276756,2725.0047759999998,0.2093429727661667,0.2991896907262052,0.7008103092737948
ARG,1977,369424.55685,26273.66445,26273.66445,26273.66445,NA,NA,2422.468153,0,0.07112051422360663,1,NA
ARG,1978,503650.8438,40324.6124,40324.6124,40324.6124,NA,NA,36722.94299,0,0.08006461797175689,1,NA
ARG,1979,549264.45011,39414.89791,39414.89791,39414.89791,NA,NA,80503.08179,0,0.07175941916886568,1,NA
ARG,1980,376865.19569,25688.28769,25688.28769,25688.28769,NA,NA,83030.61869,0,0.06816306728183663,1,NA
ARG,1981,351856.99011,25176.08301,25176.08301,25176.08301,NA,NA,62114.60957,0,0.07155203312041428,1,NA
ARG,1982,459644.99160999997,28858.12311,28858.12311,28858.12311,NA,NA,198222.2411,0,0.06278350387092996,1,NA
ARG,1983,401770.99332,23630.74002,23630.74002,23630.74002,NA,NA,289876.894,0,0.058816441238650444,1,NA
ARG,1984,305483.99500999996,20873.30791,20873.30791,20873.30791,NA,NA,170811.828,0,0.06832864651163383,1,NA
ARG,1985,396832.00258000003,25126.02558,25126.02558,25126.02558,NA,NA,149719.7217,0,0.06331653046287435,1,NA
ARG,1986,411747.99468999996,24321.83339,24321.83339,24321.83339,NA,NA,226915.24792999998,0,0.05906970696557153,1,NA
ARG,1987,450797.20093,28599.23033,28599.23033,28599.23033,NA,NA,305143.43495,0,0.06344145498463488,1,NA
ARG,1988,482681.1962,30296.2537,30296.2537,30296.2537,NA,NA,566789.8509087301,0,0.06276659198351428,1,NA
ARG,1989,481382.82836,30200.42436,30200.42436,30200.42436,NA,NA,487269.58106055,0,0.06273681274192595,1,NA
ARG,1990,547701.43895,35269.74565,35269.74565,35269.74565,NA,NA,172840.65362,0,0.0643959338825469,1,NA
ARG,1991,629603.6539,40204.5294,40204.5294,40204.5294,NA,NA,143168.26523,0,0.06385688702878095,1,NA
ARG,1992,732468.86299,47947.35889,47947.35889,47947.35889,NA,NA,120496.76277999999,0,0.0654599278039954,1,NA
ARG,1993,970051.4448299999,138099.87983,61069.69761,61069.69761,NA,77030.18222,136908.98989,0,0.14236345975877784,0.44221398081719104,0.5577860191828091
ARG,1994,983313.49017,132476.30767,56969.79672,56969.79672,NA,75506.51095,77462.6254,0,0.134724387486128,0.4300376250062193,0.5699623749937806
ARG,1995,1155874.17934,151594.81433999998,71618.63932,71618.63932,NA,79976.17502,82106.28242,0,0.13115165737724158,0.4724346253650355,0.5275653746349646
ARG,1996,1268012.80812,87406.01312,87406.01312,87406.01312,NA,NA,92835.10927,0,0.06893149072333994,1,NA
ARG,1997,1365546.9967,100471.0037,100471.0037,100471.0037,NA,NA,171298.865,0,0.07357564693327995,1,NA
ARG,1998,1140966.68585,80812.12685,80812.12685,80812.12685,26414.85407,NA,143772.8585,0,0.0708277707423126,1,NA
ARG,1999,1058329.8727499999,88250.55865,88250.55865,88250.55865,53709.70623,NA,NA,0,0.08338662729106076,1,NA
ARG,2000,891113.1908399999,71773.84604,71773.84604,71773.84604,82009.22884,NA,2437.16353,0,0.08054402827585015,1,NA
ARG,2001,915332.00011,62075.60601,62075.60601,62075.60601,NA,NA,1056.573952,0,0.0678175853160821,1,NA
ARG,2002,927582.21222,60178.77232,60178.77232,60178.77232,NA,NA,28.17469375,0,0.06487702278806426,1,NA
ARG,2003,883428.8271100001,57188.81061,57188.81061,57188.81061,NA,NA,754.5701993,0,0.06473505148918934,1,NA
ARG,2004,910810.33338,54941.81618,54941.81618,54941.81618,NA,NA,14.96822153,0,0.06032190695082692,1,NA
ARG,2005,895500.41498,57360.94408,57360.94408,57360.94408,NA,NA,NA,0,0.06405462590576365,1,NA
ARG,2006,1137466.8706200002,76796.86862,76796.86862,76796.86862,NA,NA,NA,0,0.06751569703136959,1,NA
ARG,2007,965259.71312,64660.93492,64660.93492,64660.93492,NA,NA,NA,0,0.06698812147768714,1,NA
ARG,2008,983447.9421999999,71732.3278,71732.3278,71732.3278,NA,NA,NA,0,0.07293962875099705,1,NA
